	CO	PVs	CO2	PV	CH4	H2O	f_Bilger	chi	O2	H2	T	r_in_m
7461	0.000142317	0.004857899999999999	4.04525e-05	0.049056199999999994	0.0494329	0.0006931180000000001	0.049864099999999995	0.0	0.21995100000000004	0.000301243	308.154	0.0030812353258068428
17183	0.00887952	1.17127	0.13636900000000002	11.8065	7.90024e-07	0.120064	0.05499299999999999	0.0	0.00654936	0.000258452	2221.14	0.00668357397871079
20005	0.0024166	0.7983140000000001	0.045274699999999994	3.9355	0.000269715	0.039107800000000005	0.018322900000000003	0.0	0.158999	0.00015319200000000002	994.24	0.009038130878035568
15731	0.00312349	1.05711	0.0572438	4.94985	0.000194257	0.049537199999999997	0.0230461	0.0	0.13936199999999999	0.00018405	1172.72	0.008940086355651158
29359	0.00877791	1.20878	0.136121	11.7515	1.4017e-05	0.119723	0.054874099999999995	0.0	0.00711748	0.000263371	2217.08	0.005501629880180964
10372	0.000667705	0.0970665	0.000275974	0.200189	0.0476578	0.00298138	0.0489925	0.0	0.218308	0.00035169300000000004	335.08	0.003292106911417064
22027	0.0269207	6928.69	0.057564300000000006	6.8848199999999995	0.00205123	0.0798975	0.0412833	0.0	0.09197380000000001	0.000631785	1520.09	0.0042658750891606066
10804	3.54809e-05	0.00254826	5.504059999999999e-06	0.011094499999999998	0.061339099999999994	0.000162325	0.0614913	0.0	0.218075	0.000169236	301.96299999999997	0.002936394097954156
21158	0.00073318	0.0322379	0.000903214	0.31386	0.0315113	0.004784399999999999	0.0333536	0.0	0.22001300000000001	0.000101946	357.579	0.003694562407132947
12042	0.00888004	1.17167	0.13636500000000001	11.8068	9.48933e-07	0.12006099999999999	0.0549924	0.0	0.00655427	0.000258565	2221.1	0.0066835690067208854
19810	0.00839166	1.2894	0.13566	11.5243	4.0484899999999996e-05	0.11888	0.0545443	0.0	0.00848989	0.000267799	2207.91	0.0050180837579498405
3744	0.022003599999999998	3621.39	0.036812	5.29176	0.0089307	0.0636211	0.039661699999999994	0.0	0.127279	0.000618081	1260.71	0.004373369085647815
13689	0.00886431	1.18167	0.136294	11.8011	4.58293e-06	0.119977	0.0549654	0.0	0.00669636	0.000260284	2220.04	0.006952246621992059
22744	0.027562700000000002	6705.71	0.040167400000000006	6.01587	0.00853091	0.0720804	0.0439576	0.0	0.11298599999999999	0.000751595	1373.42	0.004051000911429174
19536	0.00888148	1.1712799999999999	0.13636800000000002	11.8071	8.13728e-07	0.120065	0.0549937	0.0	0.00654807	0.000258527	2221.14	0.006683571157285602
10291	0.0293184	6894.59	0.0642957	7.48693	0.00131928	0.08664680000000001	0.044031400000000005	0.0	0.07805989999999999	0.000670455	1608.93	0.0041046899984529895
5538	1.3688599999999999e-06	0.0361418	0.000418795	0.0321248	1.40273e-08	0.00034288099999999996	0.000149519	0.0	0.232348	6.74548e-08	306.457	0.009877673464682863
19846	0.021103200000000003	777.7080000000001	0.0901153	8.22081	0.000486935	0.0941096	0.046687099999999995	0.0	0.0549129	0.00062685	1750.16	0.004427056017321217
5061	0.00717049	2.3601799999999997	0.101627	9.02106	0.000271032	0.0894341	0.0420019	0.0	0.06435740000000001	0.00043285	1801.9	0.008617723966813975
4726	0.00847889	1.28455	0.135656	11.5621	3.95071e-05	0.118969	0.05459069999999999	0.0	0.00835609	0.000269842	2208.58	0.005394133161361518
23728	1.14531e-07	0.032875800000000004	5.94879e-05	0.00461317	1.17343e-09	4.8613500000000005e-05	2.14152e-05	0.0	0.232907	5.64379e-09	300.91900000000004	0.00980233321299067
23185	0.00772404	1.4375	0.134657	11.3318	8.65017e-05	0.117254	0.0539006	0.0	0.0111895	0.000276522	2189.75	0.005179262825422167
15395	0.00511744	1.5937	0.0751223	6.6114	0.000136985	0.06597539999999999	0.0307819	0.0	0.10860399999999999	0.000293234	1442.35	0.008778903506870831
5814	0.000797037	0.055078800000000004	0.000561259	0.273314	0.038750400000000004	0.00414195	0.0404297	0.0	0.219177	0.000196465	348.526	0.003490769417778837
19940	0.00778204	1.59922	0.132772	11.4581	0.000137806	0.11564300000000001	0.05336369999999999	0.0	0.014147100000000001	0.000312265	2167.46	0.007811827782139081
11774	0.0310988	9582.17	0.0517106	7.009180000000001	0.00381072	0.0808813	0.044250599999999994	0.0	0.09300180000000001	0.000845805	1507.17	0.004265875441336749
20699	0.00750434	1.73062	0.13112200000000002	11.3125	0.000172594	0.11392100000000001	0.0526837	0.0	0.017249	0.000328703	2145.8	0.007919315345318685
13247	0.00850341	1.30131	0.135506	11.7153	4.5927299999999996e-05	0.118855	0.0545644	0.0	0.00856221	0.000274524	2206.85	0.007489474141520219
22934	0.00888056	1.17101	0.13637	11.8071	7.03553e-07	0.120066	0.0549939	0.0	0.00654527	0.000258432	2221.17	0.0066298805205900965
4968	0.00311186	0.915148	0.04869	4.32642	0.000367484	0.0425053	0.020142	0.0	0.15263	0.00019946900000000002	1047.58	0.009054448974299871
26617	0.00686478	1.60989	0.132614	10.8812	0.000124659	0.11461500000000001	0.0527523	0.0	0.015846100000000002	0.000278505	2159.49	0.005071773448193442
22153	0.0324191	9832.26	0.065638	7.76394	0.00120291	0.09135030000000001	0.0462302	0.0	0.0702989	0.0006430359999999999	1667.53	0.0042658750891606066
23613	0.00553853	1.86337	0.128185	10.3007	0.00015941799999999998	0.109602	0.050464300000000004	0.0	0.025024900000000003	0.000269813	2100.06	0.004695723924018532
4316	1.39567e-07	0.032958999999999995	6.97149e-05	0.00540121	1.42996e-09	5.69771e-05	2.5085e-05	0.0	0.23289200000000002	6.87751e-09	301.077	0.009773804801251354
12373	0.00708732	2.3828099999999997	0.113791	9.04203	0.00028778	0.0991772	0.0464175	0.0	0.045452	0.000422309	1944.39	0.004749412153807669
20490	0.00587201	1.8482599999999998	0.0818385	7.25588	0.00017329900000000002	0.0721798	0.03378219999999999	0.0	0.0970304	0.000341709	1540.43	0.008725213361792364
27393	0.0253171	4167.42	0.031741399999999996	5.30166	0.013947799999999998	0.06592970000000001	0.0457732	0.0	0.126789	0.000720437	1270.76	0.003913999557715867
27602	0.0075944	1.46756	0.13431500000000002	11.3517	9.365440000000001e-05	0.116826	0.0537182	0.0	0.0119469	0.000277642	2184.78	0.005071775635386486
16803	0.00676702	2.13214	0.0903835	8.06604	0.000225262	0.0799498	0.0375556	0.0	0.0824347	0.00040156400000000003	1658.91	0.008564038088904087
5605	0.00844001	1.3010700000000002	0.13553900000000002	11.6332	4.52408e-05	0.11881900000000001	0.054538800000000005	0.0	0.00860903	0.000272184	2206.76	0.00550161982708729
19591	0.00844578	1.29062	0.135623	11.6402	4.14407e-05	0.118903	0.0545639	0.0	0.00846372	0.000270025	2207.88	0.005340441616804737
23432	0.00885221	1.18688	0.136259	11.7807	6.441319999999999e-06	0.119931	0.05494980000000001	0.0	0.00677362	0.00026104	2219.48	0.005823983074297177
658	0.00887933	1.17183	0.136364	11.8051	1.0029799999999998e-06	0.12005899999999999	0.05499169999999999	0.0	0.00655688	0.000258576	2221.08	0.006200035402139975
22557	0.00852636	1.29789	0.135523	11.719000000000001	4.48813e-05	0.118895	0.054581399999999995	0.0	0.00849801	0.000274576	2207.26	0.007435781432667316
6095	0.00827892	1.21092	0.13635899999999998	11.4727	1.0333699999999999e-05	0.11941500000000001	0.054666599999999996	0.0	0.00752873	0.000245924	2215.99	0.005018085911281314
8949	0.00873767	1.2232	0.136025	11.7386	1.906e-05	0.11959000000000002	0.0548276	0.0	0.00733824	0.000265211	2215.51	0.005501622992626812
4793	0.024515400000000003	3081.1	0.026531799999999998	4.9339699999999995	0.0181898	0.0619484	0.0480703	0.0	0.134898	0.000837944	1200.55	0.00395560546740951
17963	3.12447e-06	0.0381082	0.0006028790000000001	0.0462018	1.76634e-07	0.000494661	0.000215081	0.0	0.23205900000000002	1.73832e-07	309.29200000000003	0.009584613657993731
25529	0.0019976	0.9013389999999999	0.00131919	0.5761649999999999	0.0417644	0.00844978	0.0452404	0.0	0.21392199999999997	0.00036232699999999996	403.439	0.0034751858098382308
9976	7.816150000000001e-08	0.0327598	4.54553e-05	0.0035329000000000003	8.007560000000001e-10	3.71354e-05	1.63842e-05	0.0	0.232929	3.851570000000001e-09	300.703	0.009987894139852505
8659	0.0313452	8770.18	0.0644621	7.64456	0.00135702	0.0892216	0.0453909	0.0	0.07407439999999998	0.000671209	1639.23	0.004265878552807147
7566	0.00865276	1.22822	0.136028	11.7378	2.01665e-05	0.119502	0.0547823	0.0	0.00747022	0.00026330099999999996	2214.83	0.005501618152474415
30255	0.00124626	0.203276	0.00106985	0.42535	0.0361472	0.00628243	0.0386735	0.0	0.217443	0.00023431599999999998	376.042	0.0038306903985574187
9597	0.00887401	1.17496	0.13634200000000002	11.8007	2.1372499999999997e-06	0.12003299999999999	0.054983199999999996	0.0	0.00660162	0.000259099	2220.75	0.005985164815483362
19054	0.00882223	1.2022899999999999	0.136151	11.7883	1.19759e-05	0.119798	0.0549057	0.0	0.00699816	0.000263482	2217.83	0.007113424107312877
27661	0.008879999999999999	1.1715200000000001	0.13636700000000002	11.8041	8.88624e-07	0.12006199999999999	0.054992700000000005	0.0	0.00655224	0.000258527	2221.12	0.006307519580072661
6906	0.00860094	1.27788	0.13565	11.7348	3.8177600000000005e-05	0.119093	0.0546553	0.0	0.00817084	0.000272726	2209.52	0.007489473269302722
15983	0.00882553	1.1985	0.136179	11.7903	1.05821e-05	0.119828	0.0549149	0.0	0.00694608	0.00026273700000000003	2218.23	0.007167109989305313
25576	0.00887457	1.17465	0.136345	11.8028	2.02387e-06	0.12003599999999999	0.054984000000000005	0.0	0.00659711	0.000259048	2220.78	0.005985159522928357
28694	0.00887844	1.17144	0.13636800000000002	11.8058	8.44535e-07	0.12006199999999999	0.054992200000000005	0.0	0.00655239	0.000258452	2221.12	0.006307519580072661
9025	0.00706208	1.4469299999999998	0.134561	11.0385	7.793390000000001e-05	0.116526	0.0534678	0.0	0.012387899999999999	0.000252469	2184.21	0.005071777455133457
29464	0.0088753	1.17592	0.13633399999999998	11.8046	2.5125799999999998e-06	0.120027	0.0549817	0.0	0.00661317	0.00025936599999999997	2220.65	0.0068447522112710536
814	0.00433919	5.78181	0.00668732	1.44496	0.027462999999999998	0.020362900000000003	0.0357025	0.0	0.200918	0.000212277	577.422	0.00391400032542155
28176	0.00505979	1.5457100000000001	0.07363839999999999	6.48375	0.00013226200000000002	0.0646896	0.0301877	0.0	0.111006	0.00028896900000000003	1420.29	0.008778903506870831
17108	0.00796507	1.35742	0.135303	11.5117	6.13279e-05	0.118095	0.054216999999999994	0.0	0.00975475	0.000267778	2199.78	0.005394128376852835
23782	0.00887495	1.1762	0.13633199999999998	11.8044	2.6124599999999997e-06	0.120024	0.054980999999999995	0.0	0.00661698	0.000259416	2220.62	0.006791065747671715
14406	0.008834700000000001	1.1952200000000002	0.136201	11.7926	9.42959e-06	0.11985799999999999	0.0549254	0.0	0.0068961	0.000262318	2218.59	0.007167111899851991
16177	0.008714	1.2410299999999999	0.135893	11.7615	2.5512399999999996e-05	0.119441	0.0547803	0.0	0.00759214	0.00026842099999999997	2213.6	0.0073282857647952015
25709	0.0088742	1.1762	0.13633199999999998	11.8043	2.60714e-06	0.120024	0.0549807	0.0	0.00661761	0.000259389	2220.62	0.0067910634023398714
24237	0.00216029	0.6036060000000001	0.0317264	2.85996	0.000335835	0.0277868	0.013315500000000001	0.0	0.180418	0.000147247	791.3989999999999	0.00928416099886791
16521	0.0073087000000000004	2.27737	0.120225	10.4964	0.00028733599999999996	0.10457999999999999	0.04887709999999999	0.0	0.034962400000000005	0.00041694800000000005	2018.78	0.008241676307190181
857	0.0009370960000000001	0.265166	0.012946299999999999	1.14775	0.000152569	0.0113781	0.00534403	0.0	0.211461	6.53873e-05	501.88199999999995	0.009295974155821434
626	0.00888202	1.1699700000000002	0.136378	11.8053	3.23912e-07	0.120075	0.0549966	0.0	0.00653067	0.000258247	2221.28	0.006146343126388242
26812	0.000388659	0.12928800000000001	0.00552059	0.456717	6.220310000000001e-05	0.00484143	0.00212657	0.0	0.223833	2.7136999999999998e-05	386.166	0.009579904962743628
15608	0.00843748	1.32744	0.135322	11.5757	5.49146e-05	0.11861300000000001	0.0544799	0.0	0.00896781	0.00027806	2203.93	0.005555307770276997
22306	2.29372e-07	0.0332168	9.94953e-05	0.00768815	2.3501999999999996e-09	8.13507e-05	3.57339e-05	0.0	0.23284499999999997	1.13029e-08	301.53700000000003	0.009895845671886764
30020	0.00181575	0.706862	0.0428527	3.63665	0.00017547	0.0366077	0.0169322	0.0	0.163681	0.000112096	955.8960000000001	0.009062643775080205
29474	0.00427971	1.4149200000000002	0.0701945	6.10104	0.000106192	0.0611872	0.0284046	0.0	0.11752	0.000242058	1367.74	0.00894008899117341
18076	0.024921799999999997	6178.04	0.0573693	6.66025	0.00194928	0.0778711	0.0398559	0.0	0.0954883	0.000541997	1501.76	0.004265875441336749
12252	0.000358835	0.00047576	3.6171500000000004e-05	0.0713865	0.131413	0.00102923	0.132721	0.0	0.200283	0.00138145	307.34	0.00336602457632145
17089	0.00713973	2.28816	0.0956419	8.53914	0.000253897	0.08455069999999999	0.0397591	0.0	0.07371439999999999	0.000427863	1727.92	0.008564042846903559
4001	0.00805487	1.34697	0.135347	11.5047	5.8392e-05	0.11823099999999999	0.0542779	0.0	0.009539200000000001	0.000268664	2201.09	0.005232949353077668
