	CO	PVs	CO2	PV	CH4	H2O	f_Bilger	chi	O2	H2	T	r_in_m
36995	0.0583391	10.2601	0.0212341	6.950130000000001	0.10945099999999999	0.0796569	0.167195	0.0	0.07560739999999999	0.00667488	1081.66	0.004051003951343419
38734	0.00418166	1.94534	0.0947754	7.02628	0.000138329	0.0814124	0.0374834	0.0	0.0794563	0.000247693	1704.73	0.008725213361792364
2869	0.0702674	76.559	0.0245475	8.12685	0.088857	0.0916733	0.155472	0.0	0.0578203	0.00721814	1222.62	0.0032606000684076548
29240	0.0276904	0.022328900000000002	0.00879151	3.62152	0.170493	0.044158800000000005	0.20185899999999998	0.0	0.128273	0.00514534	730.4839999999999	0.003202987768356913
14375	0.0311401	0.10004	0.0100947	4.02062	0.15697	0.048633800000000005	0.19148800000000002	0.0	0.123672	0.00537506	775.998	0.0023309969987945073
37025	0.0281511	0.152383	0.00886751	3.69357	0.13746	0.0451309	0.169469	0.0	0.134831	0.00531269	741.2689999999999	0.004856903031562396
44271	0.0886755	42.9659	0.060534500000000005	11.755999999999998	0.00520737	0.128558	0.08799989999999999	0.0	0.00230854	0.00633721	1820.57	0.007113424107312877
22004	0.00575505	17.5589	0.120946	8.82894	0.000156788	0.103801	0.0479594	0.0	0.03534280000000001	0.00025041	2017.85	0.008402859847367442
24483	0.0007006689999999999	0.7621479999999999	0.0628563	4.74514	1.47472e-05	0.051885099999999997	0.023349099999999998	0.0	0.134371	3.85994e-05	1269.87	0.01079386615131483
39078	0.0380996	1.11141	0.0126706	4.8087	0.126777	0.057379999999999994	0.167551	0.0	0.11526199999999999	0.00583764	868.191	0.002132572545378
37849	0.019137	0.000635184	0.00563091	2.60715	0.200123	0.0325867	0.22342199999999998	0.0	0.140731	0.004525100000000001	613.163	0.0016811419224443845
4568	0.00286784	1.82817	0.095304	7.0984	9.27048e-05	0.08077589999999998	0.036822	0.0	0.0805802	0.00016916700000000002	1707.11	0.00888639502716912
45518	0.011311	1.21146e-06	0.0029918	1.61984	0.26263800000000004	0.0208245	0.277876	0.0	0.14415999999999998	0.00368203	492.566	0.002013929623249035
43842	0.0337328	0.212977	0.011099	4.30999	0.156502	0.051799300000000006	0.193269	0.0	0.118033	0.00549667	808.59	0.0030006670344535067
35526	5.56262e-06	0.053589	0.0027258000000000004	0.21031799999999998	5.699319999999999e-08	0.00222788	0.000980569	0.0	0.22876	2.74112e-07	342.11800000000005	0.012486208852670213
2216	0.00267756	1.57745	0.08430689999999999	6.2011	7.62788e-05	0.0716291	0.0326464	0.0	0.09789099999999999	0.000154875	1566.27	0.009078379315896643
3110	0.024527900000000002	352.00300000000004	0.102995	9.65971	0.00113611	0.10636500000000002	0.0542273	0.0	0.032580700000000004	0.00113413	1917.88	0.009034250238564348
15727	1.10811e-07	0.0331936	0.000113887	0.00913242	1.13479e-09	9.29442e-05	4.1238e-05	0.0	0.232823	5.46028e-09	301.763	0.013342494089370995
37625	0.09121710000000001	492.12	0.0442134	11.241	0.0250917	0.12260399999999999	0.10905899999999999	0.0	0.012806999999999999	0.0071372	1622.06	0.0070059283402130225
33124	0.000162383	0.282868	0.0246076	1.8853900000000001	2.13416e-06	0.0202246	0.00907313	0.0	0.19455	8.30758e-06	678.679	0.011598780320740623
15450	0.00775104	1.15661e-06	0.00185005	1.15511	0.24490100000000004	0.0151692	0.25640100000000005	0.0	0.15646600000000002	0.00336693	431.82599999999996	0.0018874815549835815
24995	0.021950599999999997	0.00249032	0.00664467	2.94579	0.19025899999999998	0.0364945	0.216257	0.0	0.13664400000000002	0.00474314	653.169	0.0012668022824876815
21625	0.07458619999999999	261.856	0.027097700000000002	8.70022	0.0806186	0.0974819	0.15024	0.0	0.0492495	0.00711782	1291.41	0.004051000911429174
28676	0.0171993	197.093	0.0973064	8.61567	0.0008236480000000001	0.09524869999999999	0.0474085	0.0	0.0532131	0.000845505	1808.09	0.009384734832828256
39075	0.0595518	809.4119999999999	0.08165449999999999	11.2459	0.00255996	0.120315	0.06946770000000001	0.0	0.0136775	0.00315688	1920.11	0.008134186987105718
35981	0.012141299999999999	2.6671100000000003e-05	0.00321607	1.73715	0.21505100000000002	0.0223229	0.231373	0.0	0.15323699999999998	0.00392913	506.82800000000003	0.001880132943490965
36004	0.0321681	436.783	0.100012	10.1865	0.00151486	0.11081600000000001	0.058204399999999996	0.0	0.025611900000000003	0.00151347	1931.82	0.008778908527584738
10045	0.0016785999999999997	1.00315	0.067615	4.851430000000001	3.81907e-05	0.056765499999999997	0.0257608	0.0	0.125434	9.364120000000001e-05	1334.51	0.011341943499524231
15163	0.09272739999999999	525.379	0.0367861	10.8297	0.0331389	0.119019	0.11698099999999999	0.0	0.019055799999999998	0.00761126	1540.85	0.008080497308192113
1655	0.00047979699999999996	0.481021	0.0392804	3.0007900000000003	7.6022199999999995e-06	0.0324898	0.0145887	0.0	0.171287	2.5253e-05	902.967	0.011455785008025422
4164	0.09344780000000001	418.496	0.03653630000000001	10.8594	0.0321788	0.1195	0.11660999999999999	0.0	0.018493	0.00770067	1541.38	0.0068447522112710536
13551	0.0565164	64.00399999999999	0.018960499999999998	6.8106100000000005	0.09589500000000001	0.0787048	0.151418	0.0	0.08348910000000001	0.00659905	1109.0	0.0031501448448795176
39072	0.052254199999999994	5.99606	0.018886700000000003	6.32437	0.127814	0.0731599	0.180446	0.0	0.08394650000000001	0.00633377	1015.39	0.0035590123743814103
41006	0.0221329	0.000568997	0.00678213	2.9566	0.21497	0.03651359999999999	0.240981	0.0	0.130527	0.00464729	652.97	0.003011518355796624
14317	0.000188358	0.293505	0.0250854	1.9030900000000002	2.48945e-06	0.020640799999999997	0.00926465	0.0	0.193768	9.64482e-06	685.659	0.011599963613395518
44986	0.00192798	1.7864099999999998	0.0988735	7.16685	6.29982e-05	0.08290700000000001	0.037520099999999994	0.0	0.076442	0.00011368299999999999	1748.1	0.00872521802414702
20680	0.0808895	323.77299999999997	0.027520299999999998	9.32497	0.052225	0.10439000000000001	0.126303	0.0	0.0446159	0.00747444	1377.66	0.005394132357525165
22389	0.00922009	2.50401	0.0946348	7.689189999999999	0.000339657	0.085463	0.040782	0.0	0.072175	0.000555844	1725.62	0.009533463222281815
45829	0.06515309999999999	67.7337	0.0225247	7.636939999999999	0.09320919999999999	0.0868847	0.155803	0.0	0.0667923	0.00699517	1179.03	0.0018972855782143079
8387	0.00235813	1.85863	0.101373	7.286580000000001	7.96655e-05	0.085273	0.0387147	0.0	0.07192910000000001	0.000139551	1779.34	0.008886393201473813
40528	0.0165241	156.137	0.11015599999999999	9.26431	0.000638973	0.104727	0.051247900000000006	0.0	0.0343781	0.0007452310000000001	1951.54	0.008564034851686442
30290	0.0853922	24.689	0.0696312	11.7473	0.00258543	0.12627	0.08293989999999998	0.0	0.00114494	0.00602469	1881.11	0.0062000334148586645
17853	0.06285009999999999	167.739	0.021602299999999998	7.5255	0.08382669999999999	0.0860586	0.144227	0.0	0.0725947	0.00674088	1189.74	0.004051000961866585
37045	0.0417698	0.815808	0.014484700000000001	5.20491	0.140264	0.061434300000000004	0.184129	0.0	0.10381199999999999	0.00590028	900.387	0.004749416634545762
1407	0.07941519999999999	618.611	0.0584793	11.4563	0.014175700000000001	0.122709	0.0919059	0.0	0.01253	0.00562159	1747.64	0.0064687052855634105
2598	0.022828099999999997	0.000781908	0.0070676	3.03255	0.22591999999999998	0.037325300000000006	0.252492	0.0	0.126445	0.00464021	661.4839999999999	0.0042121861517862656
18213	0.08013660000000002	321.473	0.0275877	9.22263	0.0588455	0.102993	0.132486	0.0	0.0447873	0.00748019	1357.44	0.0034966717863848763
9229	0.000738155	0.6752279999999999	0.055427599999999994	4.18811	1.4250599999999999e-05	0.04587619999999999	0.020658799999999998	0.0	0.14583800000000002	4.0107e-05	1153.25	0.011070942543853256
25820	0.0396226	332.16900000000004	0.102001	10.7162	0.0011821	0.11832999999999999	0.0624736	0.0	0.012964400000000001	0.00184507	2002.74	0.008295364702199656
593	0.0714515	233.87599999999998	0.024368599999999997	8.35748	0.0709005	0.09440269999999999	0.137931	0.0	0.05910119999999999	0.00715435	1272.56	0.004212180926883365
29520	0.0778054	262.375	0.0648096	11.6255	0.00775123	0.12500799999999998	0.0845412	0.0	0.00880161	0.0052401	1826.1	0.0050180878731345465
21717	0.0359203	418.57199999999995	0.097732	10.4105	0.00176816	0.112325	0.059998300000000004	0.0	0.0236392	0.00174435	1930.54	0.00982199597827244
20880	0.0852323	182.041	0.05889830000000001	11.6664	0.00725177	0.127558	0.08751460000000001	0.0	0.00611372	0.00586086	1807.6	0.006200036163200986
35802	0.00520352	3.13265	0.111168	8.20792	0.00020231	0.0955052	0.0441901	0.0	0.0523217	0.000304782	1905.5	0.008725213361792364
23966	0.00333103	1.6265100000000001	0.08352910000000001	6.15022	9.534049999999999e-05	0.0715138	0.0327757	0.0	0.09814099999999999	0.00019282700000000002	1556.9	0.009194858799486809
42648	0.091156	489.865	0.042636099999999996	11.1911	0.0206477	0.123303	0.104046	0.0	0.0146424	0.00704601	1632.96	0.005340439496708114
22903	0.0844135	352.726	0.029238599999999997	9.666310000000001	0.051055800000000005	0.107503	0.127935	0.0	0.037878300000000004	0.00761835	1404.06	0.005877673478622303
45994	0.0249605	0.012788200000000001	0.0077320999999999996	3.29987	0.182596	0.040530699999999996	0.211385	0.0	0.131665	0.00495069	695.433	0.003955603472341483
37929	0.0203864	0.00023473099999999999	0.0061722	2.74037	0.238769	0.0339719	0.262998	0.0	0.128998	0.00444262	627.688	0.002657879532050783
6536	0.06098680000000001	14.4261	0.022654499999999998	7.23532	0.10905	0.08248839999999999	0.16886800000000002	0.0	0.0698892	0.00672234	1105.11	0.002992535878548493
30360	0.000221069	0.544077	0.051355899999999996	3.9155300000000004	4.00079e-06	0.0420678	0.018843900000000004	0.0	0.152951	1.19054e-05	1094.22	0.010928648075992748
36901	0.0717535	1539.11	0.0601447	11.1824	0.010372	0.118496	0.08196060000000001	0.0	0.0212205	0.00462645	1757.06	0.00748947272785608
7056	0.020424200000000003	0.000531588	0.00612242	2.7578	0.20804899999999998	0.0342844	0.232515	0.0	0.135987	0.00457437	630.46	0.0005361031250498826
10790	0.0134014	77.0516	0.11676600000000001	9.35419	0.000441404	0.107323	0.05143380000000001	0.0	0.029314299999999998	0.000586565	2011.93	0.009086957303091062
43044	0.0174266	183.28799999999998	0.106467	9.16452	0.000753529	0.10264200000000001	0.050675599999999994	0.0	0.038636300000000005	0.000814947	1914.82	0.00904826640832375
31311	2.79046e-05	0.10971900000000001	0.00898762	0.6947300000000001	3.02654e-07	0.00735606	0.00327526	0.0	0.219006	1.38672e-06	438.67900000000003	0.012244993358548627
6678	0.06827280000000001	521.9159999999999	0.0751722	11.4362	0.00260613	0.122972	0.0725698	0.0	0.010716100000000001	0.00376335	1915.8	0.008241674249987074
23350	8.00444e-06	0.0639465	0.00410274	0.315653	8.20098e-08	0.00335288	0.00147672	0.0	0.22661900000000001	3.9443800000000003e-07	363.403	0.01232737812462975
44244	0.000574622	1.08802	0.0763711	5.64113	1.42225e-05	0.0632814	0.0283572	0.0	0.11331	3.24906e-05	1461.88	0.009027630443142266
15513	0.08254639999999999	117.228	0.027981299999999997	9.30611	0.0646748	0.103441	0.140402	0.0	0.0406904	0.00778906	1343.38	0.0035300920885104397
3692	0.0438106	2.54619	0.0150828	5.41022	0.14743699999999998	0.063626	0.19278800000000001	0.0	0.098009	0.00594723	928.4580000000001	0.0009658883136434564
14100	0.0131053	4.17625e-06	0.00359918	1.8463200000000002	0.266092	0.023522	0.28314	0.0	0.139253	0.00382476	520.941	0.0008710784375852728
43497	0.0730061	494.43800000000005	0.026168599999999997	8.65817	0.0659427	0.0973806	0.13409400000000002	0.0	0.05495459999999999	0.00696866	1314.49	0.007167109989305313
20532	0.086253	146.585	0.029856900000000002	9.67322	0.0626874	0.106858	0.141327	0.0	0.0336556	0.0079122	1373.4	0.00378907945099614
16800	0.0161274	3.43172e-05	0.00470717	2.20877	0.295956	0.027685900000000003	0.315791	0.0	0.12548299999999998	0.00393365	564.7869999999999	0.0021586811240544533
24792	4.37168e-06	0.04982380000000001	0.00227214	0.17413499999999998	4.478990000000001e-08	0.00185679	0.0008179589999999999	0.0	0.22946599999999998	2.15425e-07	335.115	0.012462182759087592
33332	0.0711426	89.0585	0.0252053	8.230310000000001	0.0901831	0.0926632	0.15746500000000002	0.0	0.055398	0.00719782	1230.67	0.003789083249811226
31748	6.48552e-05	0.161379	0.013606	1.05081	7.45123e-07	0.011159700000000002	0.00499728	0.0	0.21177800000000002	3.2509199999999998e-06	509.526	0.012285955763496793
1230	0.077521	144.68200000000002	0.0265712	8.850439999999999	0.072033	0.0989699	0.143955	0.0	0.0480392	0.00752695	1302.13	0.0034288623810966807
4595	0.08298539999999999	188.65400000000002	0.027722800000000002	9.48555	0.0491266	0.10615799999999999	0.12478900000000001	0.0	0.0419417	0.00762336	1391.1	0.0048569076784513825
35290	5.79422e-07	0.0351925	0.000380032	0.0299171	5.935729999999999e-09	0.000310388	0.000137145	0.0	0.232409	2.85521e-08	305.877	0.013460898335267228
39797	0.022215400000000003	0.0005038180000000001	0.00684119	2.9605799999999998	0.22742300000000001	0.0365079	0.253423	0.0	0.127475	0.00459847	653.077	0.0013983713562412525
12325	8.06876e-05	0.274459	0.0258861	1.99633	1.07244e-06	0.021181099999999998	0.00948344	0.0	0.192696	4.13524e-06	699.9910000000001	0.011250778198529205
30081	0.05499830000000001	950.41	0.08404339999999999	11.0968	0.00249811	0.118559	0.0675147	0.0	0.0160747	0.00281706	1913.08	0.007596964358801479
11349	0.0712156	81.7123	0.025490000000000002	8.236460000000001	0.092859	0.0926795	0.160236	0.0	0.0544391	0.00717727	1227.53	0.0022837340912199035
38827	0.06133400000000001	100.15799999999999	0.0207211	7.3095	0.0883235	0.0838021	0.147635	0.0	0.075414	0.00679118	1161.55	0.0038306941133284186
3925	0.0348968	0.594541	0.0113779	4.43739	0.15357300000000002	0.0532616	0.191249	0.0	0.1163	0.00556389	828.727	0.004749416931344732
30970	0.0134608	1.1646500000000001e-05	0.00367868	1.9001599999999998	0.23222600000000002	0.0242357	0.24980700000000003	0.0	0.146251	0.00398097	527.388	0.002586570623683026
32449	0.0724809	96.2028	0.0241546	8.342080000000001	0.0744663	0.0940969	0.142452	0.0	0.057790499999999995	0.00738415	1257.91	0.0050717729953242184
26987	0.058659699999999995	26.9655	0.0201018	6.95775	0.102663	0.07997960000000001	0.16031800000000002	0.0	0.0778095	0.00678284	1106.79	0.0031481988369173397
38916	0.000725072	0.794678	0.0648016	4.71713	1.55723e-05	0.053497300000000005	0.024077099999999997	0.0	0.13131199999999998	4.0080700000000004e-05	1299.85	0.009533463222281815
14411	0.085076	293.847	0.0292689	9.697410000000001	0.051545400000000005	0.10776199999999998	0.128961	0.0	0.0369719	0.00769442	1402.78	0.007005933008029696
26270	0.07089939999999999	121.12	0.023649	8.21696	0.0744459	0.0929235	0.141151	0.0	0.0605455	0.00727715	1250.19	0.008564041117101202
30912	0.0457077	2.24353	0.0161367	5.61373	0.151093	0.0656388	0.19810899999999998	0.0	0.09281360000000001	0.00599351	942.546	0.003509239838839745
30170	0.08382730000000001	747.78	0.05206519999999999	11.3392	0.016470500000000002	0.122832	0.09590449999999999	0.0	0.013809799999999999	0.00607111	1705.51	0.007113420706783762
21695	0.021938	0.000933088	0.00665675	2.9452700000000003	0.189432	0.036484800000000005	0.21544000000000002	0.0	0.13684000000000002	0.00474426	652.173	0.0022840915095503514
20548	0.0584766	17.7859	0.0203685	6.93342	0.105647	0.07965239999999998	0.16331500000000002	0.0	0.0772298	0.00676887	1097.02	0.0036991792317350616
25904	5.87804e-06	0.050165100000000004	0.00209708	0.160099	6.02321e-08	0.00171584	0.000750863	0.0	0.22973600000000002	2.89658e-07	332.36	0.012874881532137528
35473	0.000190601	0.322316	0.028260700000000003	2.14774	2.61502e-06	0.023228799999999997	0.0104221	0.0	0.18883699999999998	9.81583e-06	735.072	0.010333092561247093
29468	0.0161533	3.04388e-05	0.00461407	2.23466	0.230516	0.0281765	0.25077	0.0	0.1405	0.00419616	568.151	0.003830688212528397
12555	0.0388673	0.581568	0.013217700000000002	4.88774	0.141983	0.0580809	0.183335	0.0	0.109884	0.0057785	869.062	0.004534546067799951
34504	0.09568919999999999	221.713	0.038498199999999996	11.1186	0.0286877	0.12213900000000001	0.115409	0.0	0.013594899999999998	0.00786235	1565.3	0.009334731399724364
13139	4.9280299999999996e-05	0.163047	0.0145951	1.06566	5.7145e-07	0.011948700000000001	0.00534874	0.0	0.21026799999999998	2.4737200000000003e-06	525.231	0.011598780320740623
5222	0.0138737	2.1961799999999997e-05	0.00380118	1.9564	0.21646500000000002	0.024937900000000002	0.234544	0.0	0.14894000000000002	0.00407394	534.145	0.0004246839156937781
27279	0.0139167	0.000148988	0.00380235	1.96258	0.212445	0.025024	0.230579	0.0	0.14978	0.00409398	535.6469999999999	0.0032099308869824594
42770	0.066472	822.7510000000001	0.07448239999999999	11.3968	0.00341878	0.121564	0.0727659	0.0	0.0133892	0.0037534999999999995	1896.42	0.008080495735943433
7502	0.0305507	0.027398400000000003	0.0099458	3.94771	0.168959	0.047748900000000004	0.2029	0.0	0.122188	0.00529163	765.3960000000001	0.0019593843585700584
35093	0.03350669999999999	0.201034	0.010985	4.27531	0.166982	0.0513744	0.203434	0.0	0.11620499999999999	0.0054421999999999995	805.9060000000001	0.005179265554043354
37745	0.095377	169.61599999999999	0.0419874	11.3696	0.0202268	0.125401	0.10723800000000001	0.0	0.010162799999999998	0.00759258	1625.33	0.007005932743953514
43491	0.017333	0.000520719	0.00498324	2.3856900000000003	0.20805300000000002	0.030005200000000003	0.229568	0.0	0.143014	0.00437177	587.4780000000001	0.0014699825081017118
36029	0.0594808	48.6172	0.0201346	7.06722	0.0971049	0.08121030000000001	0.155191	0.0	0.0774724	0.00678929	1126.58	0.005179267365226475
8536	0.00156254	1.68061	0.09390119999999999	6.87505	4.8230200000000005e-05	0.07858989999999999	0.035465300000000005	0.0	0.0846733	9.14825e-05	1686.69	0.0094828083784921
3566	0.0860723	96.66799999999999	0.0605495	11.7138	0.00567283	0.12820399999999998	0.0862086	0.0	0.00430142	0.00587818	1828.97	0.006952243777864525
10625	0.06336699999999999	183.801	0.0882452	11.4098	0.0009463830000000001	0.124588	0.0706582	0.0	0.00396566	0.00347919	1999.33	0.007489470797873505
45889	0.014658500000000001	0.0007855010000000001	0.00402109	2.06375	0.183589	0.0262881	0.20261600000000002	0.0	0.15473699999999999	0.00426182	547.896	0.0033137092781541657
26604	3.79938e-05	0.15196600000000002	0.013829499999999998	1.07619	4.3727400000000005e-07	0.0113125	0.00506172	0.0	0.211475	1.9049900000000003e-06	513.596	0.011761875413810505
41405	0.0621581	28.6529	0.0218391	7.31124	0.10220499999999999	0.08347180000000001	0.162733	0.0	0.07050160000000001	0.00689402	1134.99	0.0064687024977579536
23481	0.0655883	73.1394	0.023077900000000002	7.69649	0.096512	0.0874489	0.159446	0.0	0.0646929	0.00694417	1181.46	0.004588234233177291
17326	0.00034887599999999997	0.56931	0.0516899	3.87501	6.362469999999999e-06	0.0424625	0.019045799999999998	0.0	0.15223599999999998	1.88071e-05	1098.22	0.009921945746475336
25537	0.0897617	161.349	0.0534173	11.6508	0.00872286	0.128456	0.0917837	0.0	0.00581571	0.00642545	1766.37	0.005018091028767812
1928	0.0300617	0.030354900000000004	0.00973619	3.8936900000000003	0.16664	0.0471721	0.20016099999999998	0.0	0.123823	0.00527908	759.909	0.002392383926128915
10806	0.0650809	264.231	0.0860619	11.4357	0.00130906	0.123748	0.07156699999999999	0.0	0.00497919	0.00368522	1973.25	0.007167107106308654
15720	0.028368900000000002	0.009370100000000001	0.00914509	3.68649	0.193143	0.04475119999999999	0.22495700000000002	0.0	0.121525	0.00507624	735.637	0.002946566645521529
2037	0.00937613	55.1344	0.110758	8.57868	0.000351681	0.0987766	0.046774800000000005	0.0	0.0452186	0.000445761	1918.96	0.009522518065385857
30872	0.017822099999999997	9.631450000000001e-05	0.00519819	2.44053	0.22242399999999998	0.030591300000000002	0.244337	0.0	0.138571	0.00434585	592.8430000000001	0.0027640663364868795
18505	0.0287883	0.01305	0.00933019	3.7268199999999996	0.204118	0.0451387	0.236209	0.0	0.118083	0.00504752	740.012	0.002726083955993469
17444	0.061585900000000006	1162.76	0.0759903	11.2492	0.00367449	0.11901199999999999	0.0707876	0.0	0.0174278	0.00339123	1881.99	0.007167112774423184
38028	0.0371533	79.9402	0.108474	10.7596	0.000529674	0.121897	0.0621226	0.0	0.00695558	0.0015750999999999999	2076.12	0.007758134152616851
38146	0.0639191	2096.38	0.0643067	11.0318	0.00815191	0.114505	0.0751704	0.0	0.0273157	0.00386886	1762.07	0.007489470152721086
34323	0.09339810000000001	275.57599999999996	0.033866900000000005	10.5769	0.0418365	0.11623900000000001	0.126038	0.0	0.021355000000000002	0.00800762	1483.08	0.00534044256206019
30633	0.09129789999999999	154.876	0.0318616	10.1898	0.053470500000000004	0.11196400000000001	0.136007	0.0	0.025690699999999997	0.00811271	1424.19	0.006952243777864525
30876	0.013184399999999999	6.37968e-06	0.00358772	1.86495	0.23385100000000003	0.023813099999999997	0.251146	0.0	0.146507	0.00395153	522.946	0.003369734787990889
11187	0.0116034	36.8557	0.12390799999999999	9.58277	0.00025742	0.111626	0.052594600000000005	0.0	0.021205500000000002	0.00045819999999999997	2085.96	0.007973013177945963
25852	0.0332669	0.099139	0.010993000000000001	4.25398	0.164204	0.051122900000000006	0.200542	0.0	0.117249	0.00543941	799.997	0.0028818346524393103
17452	0.00233337	1.80961	0.09771260000000001	7.037000000000001	7.62732e-05	0.08229539999999999	0.0373584	0.0	0.0776401	0.000137732	1735.14	0.010056591633202574
8626	0.000590487	0.717314	0.0609189	4.50554	1.2128800000000002e-05	0.0502052	0.0225705	0.0	0.137545	3.2395500000000005e-05	1240.32	0.01020304541838367
23198	0.07831360000000001	191.88	0.0261991	8.97909	0.06115159999999999	0.100655	0.13338699999999998	0.0	0.0489036	0.00751733	1330.41	0.004749416931344732
10439	0.00210188	1.69396	0.0918462	6.73815	6.43694e-05	0.0773505	0.035058099999999995	0.0	0.0870589	0.000122975	1662.21	0.00894009081298954
40140	0.0278103	0.00991377	0.00892928	3.6177599999999996	0.201096	0.0439575	0.23234000000000002	0.0	0.12097100000000001	0.00501395	728.3330000000001	0.0023604825017991553
13044	0.0376869	0.713589	0.0125913	4.74115	0.15748800000000002	0.056469399999999996	0.19758299999999998	0.0	0.10916700000000001	0.00566428	858.061	0.0019593843585700584
11970	0.00050798	0.493108	0.0399156	2.9895400000000003	8.124370000000001e-06	0.0330344	0.014837399999999999	0.0	0.170258	2.6770799999999998e-05	912.565	0.011075996607330649
2655	0.0292649	0.162572	0.00922867	3.8035699999999997	0.16065	0.046280699999999994	0.193373	0.0	0.127165	0.00527142	757.449	0.003533775409764463
2468	0.0008990360000000001	0.9696870000000001	0.07088480000000001	5.28165	2.09818e-05	0.058833500000000004	0.0264839	0.0	0.121475	5.03496e-05	1385.05	0.009895845671886764
23328	0.00212568	1.53285	0.0848421	6.37256	6.02124e-05	0.0716269	0.032492599999999996	0.0	0.0978678	0.000122836	1572.72	0.009317263771757242
30628	0.00034962800000000005	0.381179	0.030878899999999997	2.34767	4.9687e-06	0.0255228	0.0114818	0.0	0.184524	1.81039e-05	773.3989999999999	0.011599963613395518
38068	0.035220800000000003	0.18251099999999998	0.011781100000000001	4.46699	0.167709	0.0534048	0.205698	0.0	0.112124	0.00550892	823.1619999999999	0.003096784023370051
23160	0.09004830000000001	87.9666	0.054776	11.7087	0.00834518	0.12878699999999998	0.09211939999999999	0.0	0.00436446	0.00652629	1772.27	0.006307525894707052
28574	0.0209703	0.000383644	0.006351600000000001	2.81772	0.219473	0.0349234	0.24437399999999998	0.0	0.13211900000000001	0.0045595	637.019	0.0005361031250498826
22509	2.80548e-05	0.185697	0.0179549	1.26819	3.38771e-07	0.014663399999999998	0.0065593000000000005	0.0	0.20508800000000002	1.41691e-06	577.8380000000001	0.012874881532137528
1041	0.00506396	2.14184	0.101642	7.58473	0.000183045	0.087703	0.0405976	0.0	0.0674819	0.000303339	1792.56	0.009384734832828256
32111	0.08111089999999999	130.944	0.0723834	11.6663	0.00257669	0.125417	0.0799322	0.0	0.00289645	0.00542044	1904.64	0.00888640095724923
38923	0.0843849	131.191	0.0634479	11.689	0.00439439	0.127617	0.0833515	0.0	0.00435982	0.005594	1855.54	0.005179265383683674
6490	0.007679699999999999	1.14186e-07	0.00189313	1.13135	0.337889	0.0147667	0.34894899999999995	0.0	0.135152	0.00305548	431.10699999999997	0.0030796083147212076
46214	0.0263015	0.00401833	0.00833693	3.4502300000000004	0.19425599999999998	0.042133300000000005	0.224214	0.0	0.125903	0.00496674	709.334	0.004427052209518203
26257	0.0758993	115.85799999999999	0.0259841	8.677769999999999	0.07546810000000001	0.09721030000000001	0.146206	0.0	0.050525400000000005	0.00748433	1282.92	0.00336602457632145
36848	0.0567768	20.8688	0.020997099999999998	6.74305	0.163751	0.076947	0.219511	0.0	0.06662330000000001	0.00629639	1052.29	0.004104696068846024
5093	0.0420886	1.08235	0.014577200000000002	5.23821	0.140627	0.0617977	0.184732	0.0	0.10307000000000001	0.00591073	905.047	0.0018939370902266
34904	0.091014	307.922	0.0324957	10.2999	0.0472702	0.11335999999999999	0.129487	0.0	0.025639099999999998	0.00792841	1452.66	0.0048569076784513825
