	CO	PVs	CO2	PV	CH4	H2O	f_Bilger	chi	O2	H2	T	r_in_m
21566	0.057487199999999995	12698.0	0.0455557	9.19923	0.00903346	0.101114	0.065705	0.0	0.0606249	0.00278376	1659.1	0.005232957987219084
11887	0.00397508	1.7721799999999999	0.128702	10.4563	9.76783e-05	0.108646	0.0496181	0.0	0.0266202	0.00018380099999999998	2097.79	0.007596964358801479
10982	0.025492400000000002	147.24	0.011768899999999999	4.18766	0.047766699999999995	0.0517009	0.07541089999999999	0.0	0.150955	0.00306532	948.5360000000001	0.00336602457632145
33959	0.00319163	1.9870599999999998	0.10587	8.77488	0.000114008	0.0895771	0.0409088	0.0	0.0636996	0.00018969999999999998	1835.52	0.008456547754598271
9341	0.00447993	1.7923	0.128893	10.6335	0.00011620700000000001	0.10924	0.0500182	0.0	0.0255385	0.000210588	2102.39	0.007758141119449942
3950	0.00388354	2.06305	0.10697100000000001	8.943769999999999	0.000142278	0.0910309	0.0417709	0.0	0.0609518	0.00023166	1851.15	0.008456547754598271
18120	0.00346137	1.96245	0.100714	8.416960000000001	0.00011961	0.0856388	0.0391966	0.0	0.0713115	0.000205882	1775.13	0.00872521292872558
8468	0.00408957	1.8527799999999999	0.126803	10.353	0.00011609	0.107189	0.049035699999999995	0.0	0.029463999999999997	0.000201317	2077.1	0.007919320761201682
27968	1.26078e-07	0.0330533	8.77642e-05	0.00687789	1.29152e-09	7.16719e-05	3.16892e-05	0.0	0.232864	6.2127e-09	301.358	0.011102729981770249
28329	0.00176696	1.02267	0.06794700000000001	5.57696	4.03984e-05	0.05712419999999999	0.0259426	0.0	0.12478	9.86487e-05	1338.98	0.009384734832828256
11458	8.908e-08	0.0329208	7.10372e-05	0.00558671	9.12438e-10	5.79971e-05	2.5678299999999998e-05	0.0	0.23289	4.38954e-09	301.099	0.011181581327567223
30399	0.00146876	7.10078e-06	0.00021610099999999998	0.246923	0.198702	0.00343823	0.202259	0.0	0.181928	0.00219283	303.791	0.002380614249974993
10762	0.00281336	1.66308	0.0871604	7.2531300000000005	8.28991e-05	0.0740923	0.033789099999999996	0.0	0.09326799999999999	0.00016365299999999999	1603.95	0.008886393201473813
9322	0.0119045	0.291529	0.00274341	1.74752	0.12792	0.022707299999999996	0.14361400000000002	0.0	0.17418699999999998	0.00416258	549.0740000000001	0.0020652414128222397
36741	0.00381474	0.000145663	0.00079094	0.5946140000000001	0.369304	0.00798755	0.375795	0.0	0.13688499999999998	0.00241991	359.124	0.0014289408058418655
3243	7.229210000000001e-06	0.0528413	0.00234152	0.17991600000000002	7.40796e-08	0.0019166	0.000836912	0.0	0.229354	3.56241e-07	336.11400000000003	0.010665704987341438
22774	0.00490013	1.6785700000000001	0.13109200000000001	10.7155	0.00010079799999999999	0.111473	0.0510221	0.0	0.0213647	0.000209587	2129.9	0.007650646158148995
35436	0.00366687	2.03103	0.105432	8.80194	0.000132292	0.0896136	0.0410631	0.0	0.0636711	0.00021856900000000003	1832.16	0.008564038533618354
1759	0.001632	1.31243e-10	0.00026317	0.269283	0.33134	0.00371753	0.334961	0.0	0.150835	0.00198429	307.573	0.0034067691831557944
24419	0.00244165	1.5294299999999998	0.08337689999999999	6.904739999999999	6.83545e-05	0.0706721	0.0321517	0.0	0.099678	0.000140825	1553.77	0.00907143508170565
20536	0.0196023	1.7722799999999999	0.00579085	2.67406	0.214852	0.0333281	0.23832399999999998	0.0	0.136209	0.00443844	628.898	0.0039556094560762685
28465	0.00911242	1.68252	0.13187100000000002	10.9905	0.00018779599999999998	0.116132	0.0539089	0.0	0.0135121	0.000381644	2165.42	0.0071134236674754575
14890	0.00380837	1.51321	0.133359	9.710939999999999	3.41067e-05	0.112398	0.0510707	0.0	0.0194306	0.000132474	2149.89	0.0065223959461688606
16189	1.1953499999999998e-05	0.0647562	0.00362941	0.278476	1.22493e-07	0.00297162	0.00129558	0.0	0.227348	5.89046e-07	355.957	0.010450615665615113
34217	0.00254766	0.082008	0.000569635	0.492453	0.315659	0.00603874	0.31990799999999997	0.0	0.152029	0.00187531	350.093	0.0009298596644490445
11957	0.0296158	107.801	0.113148	10.4319	0.00047845900000000003	0.11895	0.0594146	0.0	0.0103676	0.00119165	2074.36	0.004856902996488607
17314	0.00184323	0.00107724	0.000297646	0.30604000000000003	0.254654	0.00422777	0.258685	0.0	0.168073	0.00220254	313.64799999999997	0.0018843942992709886
35109	0.00466813	1.3978700000000002	0.13530999999999999	10.3761	2.2371799999999998e-05	0.114856	0.0522452	0.0	0.014953	0.00014811700000000002	2177.33	0.007005926280264445
34638	0.030625700000000002	40.8151	0.11601099999999999	10.5939	0.00015335200000000002	0.12251600000000001	0.0603675	0.0	0.00479864	0.00115619	2124.05	0.005071773448193442
26862	0.026163	16.9501	0.00751408	3.6354800000000003	0.09373150000000001	0.0449756	0.12263399999999999	0.0	0.14877100000000001	0.00492808	798.862	0.004051005475693658
38935	0.00525568	1.4075	0.135132	10.2587	3.50362e-05	0.115272	0.052545299999999996	0.0	0.014313299999999998	0.000173258	2179.1	0.006146341663542632
27472	3.56076e-07	0.033797900000000006	0.000178332	0.0138564	3.6482199999999996e-09	0.000145747	6.41699e-05	0.0	0.232723	1.75465e-08	302.756	0.011102729981770249
5754	0.000192505	0.227109	0.0179416	1.4338	1.12643e-05	0.0148175	0.00667002	0.0	0.20484899999999998	1.08602e-05	575.5409999999999	0.010246399338816535
4395	0.041518400000000004	519.018	0.0170546	5.99038	0.050125300000000005	0.07056389999999998	0.09221560000000001	0.0	0.11626099999999999	0.00450144	1132.24	0.003695461486106978
34717	0.0183988	17.152	0.00554905	2.85636	0.07746180000000001	0.036387199999999995	0.0987127	0.0	0.168014	0.00387816	723.784	0.0034763286832064657
24619	0.00348743	0.000195877	0.000656327	0.5565720000000001	0.21115799999999998	0.00756759	0.217581	0.0	0.174241	0.00277175	351.164	0.002038149320363943
33297	0.00422783	1.46551	0.134296	10.6246	3.22952e-05	0.11357	0.051647000000000005	0.0	0.0172748	0.000142639	2162.87	0.007005932284029014
38074	0.00329097	1.9422700000000002	0.100551	8.35822	0.000113099	0.0853677	0.039024699999999996	0.0	0.07181839999999999	0.00019557599999999999	1772.55	0.008564037392188336
37451	0.00351226	0.14091700000000001	0.000728624	0.645439	0.122353	0.00852397	0.12823199999999998	0.0	0.194359	0.0024806999999999997	391.38599999999997	0.0030796083147212076
3701	0.0237917	188.576	0.114534	9.903789999999999	0.00032961199999999996	0.113755	0.0563141	0.0	0.0167525	0.000905757	2030.04	0.004588237218933215
9337	0.00645011	21.5225	0.125931	9.14975	6.57994e-05	0.10837000000000001	0.0499725	0.0	0.0261921	0.00022076	2076.72	0.005179270645534947
10027	0.00366788	1.9936900000000002	0.120745	9.92482	0.000127089	0.101917	0.046620999999999996	0.0	0.039697199999999995	0.00020235	2007.42	0.008134190938944082
4453	0.06856330000000001	4433.49	0.0654573	10.9627	0.00324034	0.11925899999999999	0.07071000000000001	0.0	0.0207748	0.0034490000000000002	1859.8	0.003789080234318086
17729	0.0629312	10111.2	0.043274599999999996	9.24945	0.0098254	0.104844	0.0695662	0.0	0.055511300000000006	0.00330021	1681.72	0.0043733651327210275
22088	0.00337219	13.4181	0.12294100000000001	8.66185	2.63572e-05	0.10322	0.047035400000000005	0.0	0.035918	0.00011284600000000001	2027.62	0.005501623631801797
21287	0.00428376	0.00213859	0.000811325	0.6808890000000001	0.157314	0.00924313	0.16480899999999998	0.0	0.184847	0.00309131	386.63300000000004	0.0030591851082927297
3234	0.00350952	2.03965	0.110132	9.13001	0.000129019	0.09326380000000001	0.042677099999999996	0.0	0.05658099999999999	0.00020778900000000003	1886.39	0.008241678577729176
31571	0.00177288	1.3421100000000001	0.0798044	6.53175	4.6721800000000004e-05	0.06715739999999999	0.030399400000000004	0.0	0.106207	0.000101368	1505.85	0.00906084754573329
33119	3.9728499999999995e-07	0.033926	0.00019367	0.015038	4.07048e-09	0.00015829399999999999	6.96654e-05	0.0	0.232699	1.95772e-08	302.992	0.011212574341323228
7332	0.05366219999999999	777.821	0.0226305	7.3282	0.0372323	0.08625989999999999	0.08921699999999999	0.0	0.09093689999999999	0.00490937	1303.77	0.004265871778722376
19156	0.00389652	2.01803	0.12038	9.943019999999999	0.000137654	0.101814	0.046643300000000006	0.0	0.039924400000000006	0.000216806	2004.34	0.008295366885798362
20003	0.00993218	0.299952	0.0021736999999999998	1.50356	0.12081099999999999	0.0197393	0.134236	0.0	0.18024600000000002	0.00389388	520.33	0.0037890786861716134
25085	9.476799999999999e-06	0.058624	0.00297357	0.22832199999999997	9.711210000000001e-08	0.00243428	0.00106216	0.0	0.22837	4.6699800000000004e-07	345.85400000000004	0.01060797681947882
34043	0.00460693	1.44001	0.13480799999999998	10.3884	3.4291799999999996e-05	0.114353	0.0520545	0.0	0.0158608	0.000154449	2170.89	0.006791060928028845
26083	0.00363939	2.03553	0.106511	8.84938	0.000132129	0.0904599	0.041440199999999996	0.0	0.0620328	0.000216823	1844.76	0.008456552028066758
2983	1.1158e-07	0.0330033	8.154270000000001e-05	0.00639751	1.14297e-09	6.65848e-05	2.9455100000000002e-05	0.0	0.232873	5.498270000000001e-09	301.26099999999997	0.011212574341323228
34	0.0660648	4274.4	0.06416569999999999	10.8817	0.00452409	0.11651700000000001	0.0708477	0.0	0.025475900000000003	0.00345815	1820.17	0.00571649320930236
22733	0.0325766	190.49	0.014461700000000003	5.00101	0.0453611	0.0614271	0.07926439999999998	0.0	0.135228	0.00359562	1052.07	0.004534550448897884
2946	0.00404777	2.0481599999999998	0.1194	9.87762	0.000146546	0.10115199999999999	0.0463945	0.0	0.0412385	0.000228454	1994.02	0.008295364724868944
9735	0.00922118	1.42899	0.134098	10.6718	9.98288e-05	0.118299	0.054583400000000004	0.0	0.00971307	0.000329329	2194.64	0.005985164200337364
31133	0.00475543	1.61817	0.13203900000000002	10.857999999999999	8.27777e-05	0.112142	0.051243	0.0	0.020071099999999998	0.00019267400000000002	2139.96	0.007435781968085131
7293	1.01494e-07	0.0329754	7.837600000000001e-05	0.00615466	1.0396199999999998e-09	6.39924e-05	2.8323899999999998e-05	0.0	0.23287800000000003	5.00127e-09	301.21299999999997	0.01108691876748901
35983	0.050944199999999995	18560.9	0.0581096	9.03669	0.00302564	0.10325899999999999	0.057442499999999994	0.0	0.0530779	0.00162444	1753.11	0.003694562407132947
10669	0.0157729	126.226	0.11801199999999999	9.42713	0.00020443599999999998	0.10958699999999999	0.0527515	0.0	0.023434599999999996	0.0005726840000000001	2025.16	0.003913994990435731
25686	0.0250553	172.28599999999997	0.113374	10.0866	0.0005501519999999999	0.114809	0.0570529	0.0	0.0164581	0.00100891	2039.94	0.004695722667460249
19919	0.012014700000000001	9.373289999999999	0.00356875	2.02466	0.0820712	0.026067700000000003	0.0970373	0.0	0.181881	0.00322821	607.854	0.003913998622342629
21586	0.015271000000000002	27.7774	0.126298	10.0315	0.00019021	0.117278	0.05540610000000001	0.0	0.0118037	0.000546181	2141.83	0.004856906663714675
24829	0.00271696	1.5662200000000002	0.13204200000000002	10.4637	2.12325e-05	0.110299	0.0499385	0.0	0.0232416	9.343450000000001e-05	2129.0	0.007489473269302722
28185	0.00472168	1.57009	0.132819	10.7712	7.02782e-05	0.11277000000000001	0.051478699999999995	0.0	0.0188738	0.000182794	2148.69	0.007274602328959295
2750	0.000271987	0.332382	0.027245099999999998	2.17271	3.67838e-06	0.022486000000000003	0.0101072	0.0	0.19028499999999998	1.3976700000000001e-05	717.867	0.01016169725573932
18341	0.027157099999999997	13.0492	0.00768568	3.7126	0.0968034	0.0458217	0.126692	0.0	0.14632699999999998	0.00509607	803.835	0.003652506289768712
9499	0.00137484	0.899492	0.0647532	5.26278	3.0024000000000003e-05	0.054086	0.024491299999999997	0.0	0.13038	7.61964e-05	1294.18	0.009356295197507398
19061	0.00381502	1.40982	0.135015	10.8498	8.38515e-06	0.113804	0.0516183	0.0	0.0167634	0.00011462600000000001	2168.84	0.006844747061250694
29889	0.00466399	2.1291599999999997	0.11748800000000001	9.8257	0.000176624	0.100127	0.0461214	0.0	0.043313199999999996	0.000269727	1975.22	0.008241681059419857
13449	0.024325299999999998	63.4541	0.00844308	3.73224	0.06822139999999999	0.0461913	0.09503860000000001	0.0	0.154696	0.00398127	843.8760000000001	0.0036977783758629992
31115	0.00370955	2.06704	0.11328599999999998	9.39733	0.000137888	0.09595880000000001	0.0439594	0.0	0.051354	0.000218126	1923.45	0.008241681059419857
13581	0.008965700000000002	1.7087299999999999	0.13153900000000002	10.195	0.000193102	0.11569700000000001	0.0537163	0.0	0.0142791	0.00038134199999999995	2160.46	0.005179270645534947
11517	0.00361147	2.03615	0.10703199999999999	8.92432	0.000131421	0.09085610000000001	0.041612300000000005	0.0	0.061264099999999995	0.00021507400000000002	1850.77	0.008617730141168265
6732	0.00264044	0.00737645	0.000458151	0.436443	0.19179300000000002	0.00598788	0.196993	0.0	0.180705	0.00255371	339.845	0.0026199009387570357
4937	0.00215166	3.1542e-05	0.000368102	0.35112	0.28421599999999997	0.00482187	0.288688	0.0	0.160497	0.0022528	318.257	0.002334810481837873
24512	0.0153417	0.320961	0.0039003	2.17599	0.138553	0.027832599999999996	0.157962	0.0	0.163832	0.0044583999999999995	593.601	0.0036397685275352336
18663	0.00385338	0.1151	0.000787567	0.659352	0.16467	0.00882911	0.171244	0.0	0.183898	0.00266945	382.974	0.002853774084027851
5807	0.00136119	0.8202149999999999	0.0579278	4.72382	2.73445e-05	0.0484985	0.021975099999999997	0.0	0.141004	7.44031e-05	1187.77	0.009458029195778579
34991	0.0051674	1.4537	0.13458599999999998	10.0365	4.77786e-05	0.114705	0.0523251	0.0	0.015334299999999999	0.00017936099999999998	2171.95	0.006361212837847826
27599	0.00351314	1.56184	0.132446	9.9742	3.89718e-05	0.11135899999999999	0.050581	0.0	0.0213545	0.000127939	2137.85	0.00587767536478496
31221	0.014685299999999998	30.0533	0.125951	9.9662	0.00021008099999999998	0.11639200000000001	0.0549889	0.0	0.013240700000000001	0.000534843	2133.01	0.005662802743421317
8984	0.00262138	1.43092	0.0794183	6.61867	7.01708e-05	0.067525	0.030794299999999997	0.0	0.10556900000000001	0.00015020799999999998	1500.46	0.009254620278785078
39029	0.000590005	0.514847	0.0404482	3.24148	9.5152e-06	0.033548699999999994	0.0150805	0.0	0.169303	3.11295e-05	919.909	0.00961327164797708
5139	0.00418198	1.4119700000000002	0.135124	10.3723	1.7658699999999997e-05	0.114229	0.051888800000000006	0.0	0.016016899999999997	0.0001312	2172.08	0.006361210048449901
3633	0.0016983	0.000429523	0.000274155	0.280794	0.31466500000000003	0.00387805	0.318402	0.0	0.15453499999999998	0.00203693	310.712	0.0018269181387692228
22906	0.00205972	0.00423096	0.00035453599999999997	0.34165700000000004	0.306649	0.00468431	0.310854	0.0	0.15550799999999998	0.00213299	322.966	0.0018843942992709886
17116	0.00387416	1.77035	0.128609	10.5386	9.44101e-05	0.108483	0.049519099999999996	0.0	0.026923900000000004	0.000178765	2096.27	0.007758132433936663
21594	0.0121861	1.4404700000000001	0.132649	10.4898	0.00013562	0.12007000000000001	0.0558322	0.0	0.00734117	0.00043965	2200.37	0.006038852152603175
17568	0.00418193	1.91587	0.125255	10.1864	0.000130064	0.106001	0.0485585	0.0	0.031781000000000004	0.000215137	2060.18	0.007919315943084983
18907	4.43421e-06	0.044981099999999996	0.00144219	0.110846	4.54384e-08	0.00118045	0.00051551	0.0	0.230754	2.18509e-07	322.244	0.010765264761374892
29378	0.0629631	13608.8	0.05296519999999999	9.85904	0.00515967	0.109471	0.0662375	0.0	0.043557599999999995	0.00280014	1769.06	0.004534546357906157
1997	0.00618404	0.00547694	0.00130894	0.953887	0.164581	0.0127587	0.17432899999999998	0.0	0.17870999999999998	0.00337289	416.19300000000004	0.002992360483046787
12071	0.00461493	1.46359	0.13449	10.7863	4.1204799999999996e-05	0.11408499999999999	0.0519592	0.0	0.016360299999999998	0.000159411	2167.2	0.007274602367634948
36219	0.00713963	1.51488	0.133766	10.4498	0.00010039700000000001	0.115898	0.0532735	0.0	0.0135519	0.00026958	2175.16	0.0064687054102811024
34585	0.0042011	1.5036100000000001	0.13367300000000001	9.63154	4.11572e-05	0.11302000000000001	0.0514255	0.0	0.0183146	0.000148138	2155.62	0.005985164815483362
33445	0.045913999999999996	7338.94	0.0745973	9.5962	0.0011359999999999999	0.107974	0.0569399	0.0	0.037427499999999995	0.00142028	1818.41	0.0038306916798928094
1167	0.0100161	1.7106400000000002	0.13132	10.0725	0.00020936299999999998	0.11655399999999999	0.054273199999999994	0.0	0.0129731	0.00042134599999999996	2165.49	0.0065223965463087254
6365	0.0245934	394.652	0.013112799999999999	4.21676	0.0414197	0.05159069999999999	0.0684816	0.0	0.15176099999999998	0.00245131	983.926	0.003378839417433152
36692	0.06622860000000001	6440.76	0.043502099999999995	9.933489999999999	0.013959899999999999	0.10693499999999999	0.07709810000000002	0.0	0.049320499999999996	0.00408427	1629.41	0.0045882350398056115
26441	0.0159238	1.3129600000000001	0.130748	10.6181	0.000101501	0.122373	0.05720359999999999	0.0	0.0044393	0.000545384	2210.29	0.005985159291455826
33608	0.00477606	0.8480049999999999	0.00133905	0.948216	0.0756566	0.012773600000000001	0.0825209	0.0	0.201008	0.00209	453.13800000000003	0.002992360483046787
29978	0.019625999999999998	12.5478	0.00555259	2.88775	0.09570930000000001	0.0363516	0.11849100000000001	0.0	0.162511	0.00434984	710.0160000000001	0.0024055935559649305
17659	0.00465637	1.7431299999999998	0.129855	9.76869	0.00010960600000000001	0.11020999999999999	0.0504534	0.0	0.0237248	0.000209948	2114.39	0.006629878082987952
27681	0.019746700000000002	38.2769	0.00682927	3.16589	0.06810319999999999	0.039821800000000004	0.09055239999999999	0.0	0.165189	0.00358252	774.107	0.002987213233865972
