	CO	PVs	CO2	PV	CH4	H2O	f_Bilger	chi	O2	H2	T	r_in_m
17742	0.07542330000000001	835.449	0.06100359999999999	11.3986	0.0141632	0.12086400000000001	0.08971	0.0	0.014877200000000002	0.00525474	1752.0	0.0043733608447165655
8463	0.0627123	1001.16	0.07700239999999998	11.2753	0.00294187	0.12038800000000001	0.07047669999999999	0.0	0.0148846	0.00334073	1901.84	0.0063075216694435535
41585	0.007547	1.57657	0.133036	10.1625	0.00012662899999999998	0.115648	0.053300099999999996	0.0	0.0140905	0.000298351	2169.08	0.006683570942303223
36086	0.00335908	1.78598	0.09011380000000001	7.31243	0.000103721	0.07694780000000001	0.035229699999999996	0.0	0.0878931	0.00019686900000000002	1643.17	0.009484584961430837
24129	0.00011030799999999999	0.21985500000000002	0.0189333	1.49632	1.35245e-06	0.0155484	0.00697197	0.0	0.203438	5.58392e-06	591.37	0.01074127832955184
13000	0.0303534	0.358809	0.00957395	3.93327	0.151337	0.0477866	0.185042	0.0	0.126907	0.00536151	774.811	0.00534045026268385
20233	1.449e-05	0.080489	0.00591994	0.458185	1.50139e-07	0.00484123	0.0021306	0.0	0.22378800000000001	7.15197e-07	391.413	0.010976205911994365
39968	0.030378	64.7969	0.11001199999999998	10.6004	0.0009921189999999999	0.11801600000000001	0.059779	0.0	0.0140893	0.00139018	2057.53	0.006629878082987952
43323	0.08207489999999999	2537.98	0.039270099999999995	10.503	0.024007	0.115595	0.0992724	0.0	0.030579500000000003	0.00612941	1595.09	0.0055553155854370685
38481	0.028052099999999996	0.996495	0.00818252	3.6724300000000003	0.12828699999999998	0.045056900000000004	0.15987300000000002	0.0	0.137906	0.00540969	768.923	0.003789083249811226
27277	4.71435e-07	0.0344893	0.000277609	0.0216539	4.82977e-09	0.00022679	0.00010007600000000001	0.0	0.232568	2.3230900000000003e-08	304.29200000000003	0.012174564810965523
24499	0.0029375	1.9452200000000002	0.10353299999999999	8.00747	0.000102466	0.0874875	0.0398853	0.0	0.06771630000000001	0.00017453099999999999	1807.08	0.009086957303091062
31628	0.00396063	2.00334	0.09989769999999999	7.9153	0.000137415	0.0853862	0.039225	0.0	0.0718369	0.00023590299999999998	1767.06	0.008940083209064668
21693	0.030188999999999997	241.959	0.10370499999999999	10.294	0.00138585	0.112352	0.0581757	0.0	0.0232828	0.00144436	1970.71	0.008134186186521673
42212	0.00585468	0.00267636	0.00131983	0.8900610000000001	0.291354	0.0118061	0.300523	0.0	0.150137	0.0029686	397.67699999999996	0.0007731517764178001
39555	3.86408e-06	0.0450406	0.00154039	0.118942	3.9593599999999995e-08	0.00125983	0.000552541	0.0	0.23060300000000003	1.90413e-07	323.782	0.011761875413810505
40471	3.4312900000000002e-06	0.0435065	0.00134745	0.104021	3.5159199999999995e-08	0.00110209	0.000483219	0.0	0.23090300000000002	1.69086e-07	320.802	0.011787399627755057
25571	0.00508292	6.833050000000001e-09	0.00111453	0.779521	0.313141	0.010386399999999999	0.321335	0.0	0.146901	0.0027911	382.381	0.0010982219230105542
27717	0.0037541	2.04332	0.11794	9.09609	0.000136715	0.0997326	0.04567380000000001	0.0	0.0439826	0.00021424400000000002	1976.32	0.007973005483266645
4949	0.00134308	1.14469	0.0746632	5.97776	3.30966e-05	0.062488699999999994	0.0282075	0.0	0.114849	7.58684e-05	1436.46	0.00916648149870494
8465	0.00101323	0.777277	0.059827	4.77531	2.0720500000000003e-05	0.0497143	0.0224451	0.0	0.13859200000000002	5.55471e-05	1220.22	0.0094828083784921
3461	0.08894210000000001	804.3939999999999	0.0362518	10.6599	0.025867	0.11861600000000001	0.10644100000000001	0.0	0.0246375	0.00709077	1567.14	0.004588235594267147
14962	0.0412233	118.934	0.0133637	5.487480000000001	0.0690068	0.0657515	0.110911	0.0	0.119431	0.00544224	1031.27	0.005018086530342018
43813	0.00107868	0.737006	0.055501199999999994	4.43503	2.1004099999999998e-05	0.0462589	0.020903799999999997	0.0	0.145201	5.86838e-05	1151.68	0.009847034505621476
15751	0.000212403	0.287031	0.023630599999999998	1.86296	2.7620499999999997e-06	0.019481400000000003	0.00875142	0.0	0.195987	1.08489e-05	662.566	0.010785202272364855
43756	1.77015e-07	0.0333483	0.000129854	0.0102231	1.81325e-09	0.00010603299999999999	4.6907700000000005e-05	0.0	0.232798	8.72269e-09	302.009	0.012110135515463895
19944	0.034227600000000004	1.9352900000000002	0.010460500000000001	4.3667300000000004	0.123329	0.0527322	0.160448	0.0	0.125397	0.00574383	844.449	0.0028213159137714444
2100	9.01469e-06	0.0609748	0.00344321	0.265514	9.237110000000002e-08	0.00281651	0.00123425	0.0	0.22764099999999998	4.4422400000000005e-07	353.149	0.011485328786134076
36536	0.00277161	1.01148e-06	0.000533356	0.44063800000000003	0.393967	0.00597612	0.399062	0.0	0.133635	0.00214863	337.064	0.0013734633296630092
24648	0.014136500000000001	1.8830799999999999	0.128278	10.3514	0.00032491599999999996	0.11801500000000001	0.05577909999999999	0.0	0.0113738	0.000612028	2159.78	0.007113419379299944
5529	0.013349200000000002	2.24379	0.125297	10.1633	0.000438336	0.114452	0.0545013	0.0	0.0174758	0.0006624739999999999	2115.41	0.0074357836811199
41558	2.94144e-05	0.123956	0.010891799999999998	0.8562700000000001	3.2265099999999997e-07	0.00890947	0.00398267	0.0	0.216048	1.46428e-06	468.18199999999996	0.010838760300421815
22105	0.0867971	1410.02	0.0362537	10.4758	0.0343088	0.11529600000000001	0.113194	0.0	0.0272209	0.00697896	1535.06	0.005662800998267642
35590	0.0131377	4.28256	0.00349955	2.04982	0.106552	0.0261999	0.12307799999999999	0.0	0.175016	0.0038138000000000004	594.932	0.0031481988369173397
2575	0.08866039999999999	745.696	0.033708	10.3119	0.043121	0.11360899999999999	0.123425	0.0	0.0272807	0.00749447	1480.93	0.00469572246280591
13257	0.000461666	0.479857	0.0395166	3.13742	7.33645e-06	0.032664	0.0146643	0.0	0.170949	2.43085e-05	906.8919999999999	0.010698411391926371
27551	0.00413978	3.6930400000000003e-06	0.0008299539999999999	0.650788	0.23096399999999997	0.00878063	0.23821900000000001	0.0	0.16811600000000002	0.00285715	362.03	0.0036469031951643577
29979	0.055663199999999996	139.537	0.018457499999999998	7.04617	0.0516438	0.0833145	0.105422	0.0	0.0919912	0.00602401	1211.24	0.0034751858098382308
32205	0.0432545	3.29578	0.0148404	5.37739	0.12573499999999999	0.0634544	0.170837	0.0	0.104024	0.00601705	926.698	0.0021739506077645826
31822	6.19511e-05	0.17435599999999998	0.0153634	1.20979	7.22925e-07	0.0125884	0.00563785	0.0	0.209056	3.1127699999999997e-06	536.879	0.010785202272364855
710	0.00370798	2.06575	0.11366400000000002	8.8091	0.000137742	0.09626110000000002	0.0440957	0.0	0.0507639	0.000217612	1927.75	0.008402856220077791
28899	0.00633455	5.8827e-05	0.00140756	0.9658110000000001	0.203295	0.0128365	0.213296	0.0	0.169381	0.00330549	406.32800000000003	0.002675962104963372
9416	0.0100854	0.00015991899999999998	0.00253118	1.4701799999999998	0.215754	0.0190985	0.22989099999999998	0.0	0.157829	0.00373086	475.25	0.002754268281086648
27163	0.013498900000000001	2.14361	0.126197	10.2141	0.000407364	0.11542999999999999	0.0548438	0.0	0.015776	0.000646255	2128.03	0.007328286443432735
34266	0.08205319999999999	658.441	0.062666	11.5431	0.0033457	0.127127	0.0789507	0.0	0.00731897	0.00492365	1872.03	0.004910591176388542
37118	8.191390000000001e-05	0.20683600000000002	0.018420699999999998	1.4533200000000002	9.97344e-07	0.0151005	0.00676587	0.0	0.204279	4.14218e-06	583.972	0.010575208985632387
9350	0.048660300000000004	102.103	0.015354900000000001	6.2142800000000005	0.0637404	0.073866	0.111847	0.0	0.105726	0.00593931	1106.32	0.005340441616804737
36523	6.0792100000000004e-05	0.146402	0.0117354	0.925629	6.79767e-07	0.00963143	0.00430952	0.0	0.21468800000000002	3.0348500000000003e-06	480.54900000000004	0.011430693096221243
7917	0.004768	1.8526099999999999	0.12780899999999998	9.7192	0.00013623	0.1086	0.0498348	0.0	0.026819700000000002	0.000233318	2091.66	0.00759696270769865
26605	4.4534e-05	0.132051	0.0108307	0.8527870000000001	4.88466e-07	0.0088765	0.00396801	0.0	0.21611799999999998	2.2169099999999998e-06	466.87	0.011178457083359043
16219	0.00779561	1.6390099999999999	0.13229000000000002	10.1292	0.000150238	0.115231	0.0532243	0.0	0.0149043	0.000321055	2161.76	0.0074357812561962845
14479	0.00500998	2.17339	0.116263	9.148010000000001	0.00019308299999999998	0.0994303	0.045911900000000005	0.0	0.044715	0.000292855	1962.91	0.008456547418905662
1909	0.0126137	0.345624	0.00285265	1.84221	0.11888900000000001	0.0238957	0.13513699999999998	0.0	0.174781	0.00425658	566.0790000000001	0.0026805601257104826
37706	0.00303274	1.97048	0.105708	8.28961	0.000107728	0.0893162	0.040744199999999994	0.0	0.0641905	0.00018010200000000002	1833.03	0.008617723966813975
38404	0.0412214	9.96313	0.012327	5.15212	0.100892	0.061433400000000006	0.143584	0.0	0.11596300000000001	0.00613333	946.585	0.0033137092781541657
13541	0.0624697	1179.41	0.0242043	8.00809	0.0501051	0.09125470000000001	0.109624	0.0	0.0745063	0.00590939	1312.98	0.005179262825422167
39805	0.00222871	1.6823599999999999	0.09066519999999999	7.291119999999999	6.75642e-05	0.0764901	0.0347057	0.0	0.0886995	0.000130204	1647.63	0.008778910393733382
20377	0.00264641	1.81025	0.09551060000000001	7.675889999999999	8.52878e-05	0.0807648	0.0367542	0.0	0.0805873	0.000156009	1709.04	0.008886398583014382
16781	0.00366845	0.0136901	0.000711948	0.587584	0.23346399999999998	0.00796349	0.24001399999999998	0.0	0.168625	0.00271328	358.486	0.001125233011596958
37260	0.00385975	2.00231	0.12103499999999999	9.44144	0.000134255	0.102311	0.0468525	0.0	0.0389462	0.000212731	2011.51	0.007758139441335145
34434	0.00214124	1.83455	0.10114	8.05218	7.17388e-05	0.0849092	0.0384878	0.0	0.07261319999999999	0.000126549	1775.91	0.008778903827437682
30710	0.00111124	0.779521	0.058342	4.6775400000000005	2.23176e-05	0.048599699999999996	0.0219652	0.0	0.140745	6.07384e-05	1196.11	0.01007960412949338
40516	0.00258889	3.31764e-07	0.000496932	0.411832	0.42868500000000004	0.00558713	0.43345900000000004	0.0	0.12603599999999998	0.00202025	334.43	0.001639633436229269
31346	0.00766751	1.15084e-05	0.00181243	1.1457600000000001	0.230262	0.0150703	0.241715	0.0	0.160047	0.00340417	430.80699999999996	0.0018972855782143079
30266	0.0823271	76.7602	0.0709916	11.6775	0.00207585	0.126396	0.0793317	0.0	0.00241433	0.00533315	1911.12	0.006683570942303223
41325	0.00183368	1.43439	0.0825255	6.5709100000000005	5.0176700000000004e-05	0.06947180000000001	0.0314486	0.0	0.10189	0.000105401	1542.09	0.009318206336940605
38327	0.041919	31.2887	0.105733	10.9627	0.000483113	0.12406099999999999	0.0637654	0.0	0.00470216	0.00183578	2086.88	0.005340441616804737
8357	0.00277081	1.05032e-09	0.000554549	0.43615299999999996	0.47461800000000004	0.00588669	0.47951000000000005	0.0	0.11498299999999999	0.00193955	340.07599999999996	0.0011605850692215545
