	CO	PVs	CO2	PV	CH4	H2O	f_Bilger	chi	O2	H2	T	r_in_m
25694	0.00295174	1.8587900000000002	0.09702369999999999	7.47635	9.72497e-05	0.0822377	0.0375078	0.0	0.0777929	0.000174567	1728.55	0.009097107969816559
25359	0.0453394	47.1258	0.103625	11.046	0.000394337	0.124963	0.0647803	0.0	0.00344593	0.00202586	2084.71	0.008402856963735605
38012	0.0877633	302.731	0.05364730000000001	11.5676	0.00862116	0.127565	0.0897961	0.0	0.00792728	0.00611164	1772.14	0.00442705986779036
30289	0.0111849	2.7937400000000003e-06	0.00293252	1.60733	0.24610900000000002	0.020704	0.261295	0.0	0.148266	0.00372965	490.84	0.0009298596644490445
40858	0.000345362	0.589418	0.0539489	4.19539	6.46807e-06	0.044298800000000006	0.019868599999999997	0.0	0.14873599999999998	1.86826e-05	1133.45	0.010484344338703305
33991	0.00574399	2.22981	0.1166	8.73203	0.00022492400000000002	0.100316	0.0465262	0.0	0.043069699999999995	0.00033586300000000005	1970.07	0.008402859847367442
38229	0.0736671	3062.04	0.038155	10.1933	0.045233499999999996	0.10487	0.11446500000000001	0.0	0.042198599999999996	0.00568966	1481.63	0.006038854389705137
5425	0.00570844	1.54262e-08	0.00130234	0.864391	0.336154	0.0114436	0.345007	0.0	0.140124	0.00281474	395.05199999999996	0.0030796083147212076
18069	0.08788760000000001	492.8	0.0327893	10.0764	0.0561232	0.11080599999999999	0.135944	0.0	0.0280698	0.00763483	1431.37	0.004588239370390346
7243	0.012086	20.3684	0.120619	9.55843	0.00046100300000000003	0.10941	0.052109800000000005	0.0	0.0261059	0.000588575	2051.72	0.007919316038762439
1179	0.00829035	11.0251	0.127217	9.5097	0.000204695	0.11133699999999999	0.0517779	0.0	0.0217293	0.000350383	2104.91	0.008080500339695306
15494	0.0203814	0.000296497	0.00612956	2.74857	0.21835700000000002	0.0341412	0.24271700000000002	0.0	0.133707	0.00452846	629.038	0.0024959723797550325
28000	0.0805977	365.68300000000005	0.027578	9.31927	0.0517033	0.10436300000000001	0.12554200000000001	0.0	0.0449542	0.00742692	1379.94	0.0038306928710624922
36840	2.8186e-06	0.0436589	0.00146798	0.11373399999999999	2.8877799999999998e-08	0.00119963	0.000528479	0.0	0.230717	1.38893e-07	322.687	0.012174564810965523
19312	0.09258480000000001	352.88	0.043273900000000004	11.2884	0.0217007	0.123949	0.106571	0.0	0.0121721	0.0072523	1630.0	0.005716496170295227
2950	0.000458571	0.597745	0.0527611	4.10095	8.49528e-06	0.0434398	0.0195061	0.0	0.15040499999999998	2.47711e-05	1113.92	0.010279052479231731
4390	0.012192299999999998	0.000283087	0.00320664	1.74642	0.202051	0.022465	0.21846999999999997	0.0	0.156136	0.00398237	509.19	0.0010995851630519577
44297	0.00835723	14.9585	0.11326199999999999	8.68951	0.00034215900000000003	0.0998788	0.047052300000000005	0.0	0.0437128	0.00045004400000000003	1944.23	0.009031188385500549
2093	0.09453020000000001	185.375	0.042798199999999995	11.3934	0.0166429	0.126346	0.102745	0.0	0.0102863	0.00734805	1652.19	0.007005928673895845
24945	0.00516495	1.13422e-08	0.00116544	0.78493	0.373607	0.010410700000000002	0.381705	0.0	0.132734	0.00262452	385.45	0.002013929623249035
10243	0.00011423799999999999	0.24073200000000003	0.0212238	1.6690599999999998	1.4306700000000001e-06	0.0174185	0.0078087	0.0	0.199877	5.801849999999999e-06	626.894	0.011292810496386628
22461	0.0290935	113.391	0.11186600000000001	10.4351	0.000708953	0.11785	0.059125199999999996	0.0	0.0129352	0.0012296	2061.48	0.007758141119449942
34476	0.035388199999999995	0.585758	0.011668099999999999	4.50263	0.144001	0.0539888	0.182256	0.0	0.11725899999999999	0.00562355	832.55	0.004212180926883365
20078	0.0009348630000000001	1.615	0.0937178	7.07985	2.8285700000000003e-05	0.0779405	0.0349965	0.0	0.08587589999999999	5.45205e-05	1683.37	0.008564041117101202
15986	0.0838643	56.277	0.07002539999999999	11.698	0.00209354	0.126553	0.0802966	0.0	0.00193197	0.00554261	1903.22	0.007328286443432735
12834	0.0891875	195.202	0.052633000000000006	11.6092	0.010798299999999999	0.12758599999999998	0.09392189999999999	0.0	0.00694589	0.00649422	1745.9	0.00534044256206019
23542	0.00238044	1.77069	0.09437310000000002	7.17007	7.52337e-05	0.0796293	0.0361646	0.0	0.0827415	0.000139945	1694.37	0.008940088886610692
11219	0.0913909	259.383	0.04750580000000001	11.474	0.0165592	0.125949	0.10119199999999999	0.0	0.00919273	0.00697435	1680.47	0.005179262825422167
28850	0.0144852	0.000271952	0.00398806	2.0347299999999997	0.20832399999999998	0.025889599999999995	0.22704499999999997	0.0	0.149437	0.00415614	544.8430000000001	0.0018874815549835815
5406	0.00125455	1.17218	0.07609199999999999	5.8552599999999995	3.13935e-05	0.0636156	0.0286851	0.0	0.112751	7.10779e-05	1456.21	0.009584878921076677
21075	0.00328256	1.9289599999999998	0.09968989999999998	7.54847	0.000111884	0.0846645	0.038702999999999994	0.0	0.0731677	0.00019493400000000001	1762.12	0.010050474943767585
25280	0.015199500000000001	1.54173e-05	0.00430805	2.11029	0.252702	0.026664	0.27189800000000003	0.0	0.137561	0.0040395000000000006	553.222	0.002004114888823303
1691	0.0715711	67.2176	0.0837554	11.5361	0.0006371559999999999	0.125246	0.07311489999999998	0.0	0.00197542	0.00421736	1994.28	0.005179265383683674
32616	0.0173725	0.00115626	0.00497256	2.39345	0.19894	0.0301264	0.22053699999999998	0.0	0.145036	0.00441167	589.178	0.002538319569675182
30618	0.000153284	0.258849	0.022093900000000003	1.7276099999999999	1.94268e-06	0.0181683	0.00815206	0.0	0.198465	7.798899999999999e-06	639.689	0.011299361486384971
39941	0.0515229	9.551810000000001	0.018237200000000002	6.25521	0.115647	0.0726469	0.167712	0.0	0.0885055	0.00637895	1017.47	0.004212189338431975
10381	0.06977699999999999	94.1925	0.022806200000000002	8.093810000000001	0.0728495	0.09181189999999999	0.13860999999999998	0.0	0.0635457	0.00727574	1241.2	0.00378907945099614
45586	0.027465100000000003	75.0955	0.11283800000000001	10.4613	0.0008098510000000001	0.11759700000000001	0.0587677	0.0	0.0139691	0.00120525	2068.73	0.00684474954858832
11281	0.08904010000000001	1180.57	0.039295	10.7877	0.0348652	0.117702	0.11583299999999999	0.0	0.0206442	0.00704242	1559.55	0.005340445252486819
19591	0.0119384	0.000505295	0.00311149	1.71452	0.198407	0.0220916	0.214567	0.0	0.15757100000000002	0.00397264	506.029	0.004212189338431975
39237	0.00617408	2.11144	0.123055	9.202210000000001	0.00022470099999999998	0.10591800000000001	0.0491135	0.0	0.0322128	0.00033852800000000005	2045.13	0.008456552028066758
23406	0.0121811	2.424e-06	0.00328666	1.7294900000000002	0.267383	0.0221294	0.283492	0.0	0.141071	0.0037423	506.467	0.0021995982802775604
19814	0.08413530000000001	1380.94	0.0412949	10.7812	0.042307	0.113863	0.11998199999999999	0.0	0.0242323	0.006564699999999999	1538.01	0.005232957390864175
43403	4.38788e-08	0.032760500000000005	5.0883199999999994e-05	0.00417145	4.49301e-10	4.152e-05	1.84371e-05	0.0	0.23292100000000002	2.1621300000000003e-09	300.788	0.012925589197436995
18327	0.010590700000000002	6.534060000000001e-05	0.0027046	1.53695	0.214258	0.019906999999999998	0.228958	0.0	0.15699100000000002	0.00378475	481.935	0.0036469031951643577
23436	0.00163943	1.1164	0.0721503	5.44499	3.9502800000000004e-05	0.0605974	0.0274486	0.0	0.11835899999999999	9.22605e-05	1400.27	0.010151120302040557
34036	0.0044298	2.1097900000000003	0.117549	8.747119999999999	0.000166568	0.0999806	0.04598680000000001	0.0	0.043573400000000005	0.000255764	1974.88	0.008456549923047814
33263	0.00250846	1.81313	0.096715	7.28035	8.15737e-05	0.08162919999999999	0.037106400000000005	0.0	0.07892610000000001	0.000148019	1723.45	0.009034250238564348
41217	0.072775	97.3309	0.0247275	8.36988	0.0785325	0.0942168	0.146876	0.0	0.055958	0.00737258	1254.78	0.004910591176388542
18900	0.00111113	1.7562900000000001	0.10289000000000001	7.643210000000001	3.60826e-05	0.08548739999999999	0.038456	0.0	0.07142739999999999	6.49316e-05	1793.74	0.009161601658721088
1576	0.07620539999999999	499.37800000000004	0.0651351	11.5371	0.00636363	0.12429200000000001	0.0811287	0.0	0.0107195	0.00487765	1838.42	0.006522395253470922
9976	0.019019400000000002	0.185778	0.005674	2.5746700000000002	0.25261500000000003	0.0320433	0.275439	0.0	0.128905	0.00429244	610.061	0.003536793858850131
30993	0.0888817	201.52	0.0539071	11.6285	0.00846277	0.128196	0.0907207	0.0	0.00639768	0.00627923	1772.77	0.004427049826893752
13431	3.86562e-07	0.034546600000000004	0.000300441	0.0235511	3.95959e-09	0.00024530099999999996	0.00010858	0.0	0.232533	1.90484e-08	304.64799999999997	0.012462182759087592
44433	0.00825911	3.5711e-06	0.00199827	1.22456	0.23806300000000002	0.0160392	0.250152	0.0	0.15687	0.00345046	441.05699999999996	0.003327013408464113
35013	0.05966609999999999	163.236	0.0911996	11.3572	0.000937131	0.12449600000000001	0.0695496	0.0	0.00428917	0.00320535	2014.98	0.0071134246892917185
510	0.00282634	1.8196599999999998	0.0949554	7.23111	9.09287e-05	0.0804597	0.036667	0.0	0.0811815	0.000166608	1702.69	0.00877890716137265
5318	1.72793e-05	0.09638139999999999	0.00803804	0.62803	1.8578600000000002e-07	0.00657036	0.00292273	0.0	0.22049699999999997	8.575700000000001e-07	424.209	0.011519178760562751
40472	0.000332955	0.434418	0.0374976	2.9274400000000003	5.12053e-06	0.030893200000000003	0.013853200000000001	0.0	0.174282	1.7452100000000002e-05	876.97	0.010131107332024472
2305	0.08434689999999999	156.57299999999998	0.0286678	9.51329	0.059802999999999995	0.10558499999999998	0.136829	0.0	0.0379764	0.00781849	1368.03	0.00652239456093389
20358	0.0831458	746.206	0.0306565	9.85575	0.036109699999999995	0.11052000000000001	0.111831	0.0	0.038667599999999996	0.00710124	1470.85	0.0038306952195391367
32879	0.0599352	46.0137	0.0200965	7.1011	0.094787	0.08156210000000001	0.153223	0.0	0.077385	0.00684902	1131.29	0.00146023875510274
27164	0.08935	184.84400000000002	0.054791	11.657	0.00675075	0.12886199999999998	0.08872000000000001	0.0	0.00538984	0.00617988	1793.44	0.005018082172113566
36120	0.022051499999999998	69.469	0.117273	10.2161	0.0006077999999999999	0.116167	0.056876199999999995	0.0	0.0152613	0.0009309110000000001	2081.56	0.00727459998725016
45161	0.0596924	190.43599999999998	0.0911107	11.3525	0.000955472	0.12439700000000001	0.0695698	0.0	0.00436921	0.00320708	2012.15	0.007005932284029014
26415	0.000289303	0.5948760000000001	0.055311400000000004	4.28543	5.514980000000001e-06	0.045354900000000004	0.0203304	0.0	0.146708	1.56897e-05	1155.17	0.010370778165889964
28656	0.092649	216.525	0.0463304	11.4847	0.014246600000000002	0.126992	0.0992817	0.0	0.0089315	0.00701826	1688.06	0.005071772199813394
24919	0.036914800000000005	2.22011	0.0120655	4.68481	0.129952	0.0561283	0.169482	0.0	0.11719700000000001	0.00573647	860.77	0.004588237218933215
4541	0.0823676	232.076	0.0631816	11.6463	0.004601300000000001	0.127225	0.08199169999999999	0.0	0.00615449	0.00527614	1856.57	0.005394134548535104
12694	0.00718048	1.9943	0.126865	9.48208	0.000233168	0.109972	0.051090199999999995	0.0	0.024588	0.00036551199999999997	2093.98	0.007596964358801479
30536	0.0537995	105.654	0.0962402	11.2367	0.000640802	0.125013	0.0674404	0.0	0.00377165	0.00266803	2047.16	0.006952241894417944
33170	0.00123372	1.16772	0.0760307	5.89317	3.08379e-05	0.0635467	0.028648900000000005	0.0	0.112877	6.98827e-05	1455.43	0.009909610428720192
36513	3.6598799999999996e-07	0.0342108	0.000246739	0.0193653	3.74919e-09	0.00020151	8.9065e-05	0.0	0.232616	1.8034700000000003e-08	303.816	0.012949762637206907
31738	0.0420142	10.3816	0.013256899999999999	5.2453	0.11180599999999999	0.062307799999999997	0.155442	0.0	0.11098599999999999	0.00607254	945.041	0.003417341409487791
36235	0.00858779	0.00403747	0.00213843	1.26011	0.290592	0.016412700000000002	0.302831	0.0	0.143977	0.00331264	447.148	0.002013929623249035
24610	0.000573654	0.561156	0.0460796	3.6083	9.814680000000001e-06	0.03811319999999999	0.017132599999999998	0.0	0.160593	3.06129e-05	1008.33	0.011250778198529205
40795	0.00030852799999999997	0.406613	0.0348809	2.74362	4.6136900000000005e-06	0.028738299999999998	0.0128969	0.0	0.17837999999999998	1.6101e-05	836.5	0.011341943499524231
22858	0.0242233	89.0409	0.11626500000000001	10.2733	0.000546658	0.117154	0.0576172	0.0	0.013422499999999999	0.000983938	2081.86	0.007489472230369038
36218	3.49547e-07	0.0344316	0.000286692	0.022488900000000003	3.58031e-09	0.000234054	0.000103655	0.0	0.23255399999999998	1.72244e-08	304.436	0.01259381609394468
41754	0.0676272	51.4633	0.0864329	11.4915	0.0006318	0.125499	0.0718132	0.0	0.0022655	0.00383405	2009.07	0.007274595668494847
41535	0.00533736	1.2843799999999998e-08	0.00121013	0.809859	0.364591	0.0107329	0.372923	0.0	0.134416	0.00267646	388.569	0.003096784023370051
16576	0.074044	358.99800000000005	0.024949799999999998	8.74145	0.0511406	0.0991484	0.11973900000000001	0.0	0.057234	0.0070680000000000005	1341.65	0.005662807054076626
18222	0.00182554	1.57141	0.08762110000000001	6.71155	5.30332e-05	0.0736746	0.0333274	0.0	0.0940011	0.00010592799999999999	1608.33	0.009413919714656587
45178	0.05233669999999999	17.3752	0.0165968	6.2945	0.0968184	0.07335950000000001	0.149027	0.0	0.093385	0.00665165	1056.42	0.003693847037886112
36524	0.0348532	1.1293600000000001	0.0113006	4.44837	0.138105	0.05350030000000001	0.17582899999999999	0.0	0.119901	0.00561924	832.669	0.00313401907518126
25466	0.0344174	0.339895	0.011327799999999999	4.3891599999999995	0.151505	0.0527001	0.188882	0.0	0.117683	0.00554916	818.6389999999999	0.0033207947593341266
11430	0.054882799999999995	30.6475	0.017262	6.57804	0.08886260000000001	0.0764279	0.142926	0.0	0.09003589999999999	0.00673729	1091.78	0.0045882372452282815
6935	0.0100819	0.0148757	0.00260686	1.45719	0.28486100000000003	0.0188264	0.298707	0.0	0.14185799999999998	0.00348448	473.01800000000003	0.002383691651241829
34538	0.07363600000000001	119.48899999999999	0.08053160000000001	11.5685	0.00121818	0.124617	0.0744311	0.0	0.00325517	0.00448004	1965.11	0.006629884185211383
31050	0.00325563	2.01871	0.11170699999999999	8.31175	0.000118981	0.0943185	0.043081699999999994	0.0	0.054503300000000005	0.000191481	1903.48	0.007489470554925027
20288	0.00595051	2.11504e-08	0.00133657	0.905624	0.265963	0.012020399999999999	0.275332	0.0	0.155782	0.00306083	398.202	0.0038306941133284186
3712	0.0152684	0.00450753	0.00416779	2.13725	0.187584	0.0271802	0.20711300000000002	0.0	0.152508	0.00430181	562.5980000000001	0.002830742303812906
27681	0.00328494	1.95417	0.101441	7.6757800000000005	0.000113746	0.0860819	0.0393472	0.0	0.0704463	0.00019533299999999998	1783.25	0.008564037392188336
33069	0.0877502	736.675	0.0329935	10.280999999999999	0.0362634	0.114098	0.115748	0.0	0.0297939	0.00737221	1496.69	0.006361212440227806
27052	0.0678186	41.5526	0.0232474	7.8490899999999995	0.09021439999999999	0.0889154	0.155014	0.0	0.0629233	0.00721334	1195.28	0.005555307400954874
11306	0.0793481	210.419	0.028437200000000003	9.08362	0.0759052	0.101075	0.149294	0.0	0.04227380000000001	0.00745647	1319.7	0.00469572246280591
30216	0.00096276	1.1095700000000002	0.0752797	5.73484	2.37115e-05	0.0626882	0.0281961	0.0	0.114444	5.4380600000000006e-05	1445.99	0.009161601658721088
9528	0.0917655	282.47700000000003	0.0466649	11.4556	0.0119403	0.127317	0.09563780000000001	0.0	0.00975934	0.00674647	1709.06	0.006307523765067318
16040	0.00936026	9.06091e-06	0.00233513	1.37141	0.23603600000000002	0.017852299999999998	0.249333	0.0	0.154797	0.00358188	460.653	0.0038306946862024906
42517	0.0183943	0.00289502	0.00531001	2.51993	0.191094	0.0316239	0.213704	0.0	0.144542	0.00451518	605.309	0.002567389614998082
32661	0.00022287900000000002	0.332094	0.0285267	2.23959	3.07277e-06	0.0234786	0.0105406	0.0	0.188373	1.1486600000000001e-05	738.694	0.011070942543853256
28489	0.00287233	1.9747400000000002	0.116459	8.606869999999999	0.00010119299999999999	0.0978141	0.04455	0.0	0.047642500000000004	0.000163598	1955.99	0.008564040127398984
37528	0.0807058	211.864	0.026889	9.26871	0.05153330000000001	0.10399800000000001	0.12542899999999998	0.0	0.04580580000000001	0.00752716	1371.57	0.004749416931344732
8600	1.59949e-07	0.0335531	0.000167197	0.013221	1.63798e-09	0.000136448	6.05475e-05	0.0	0.23274	7.88157e-09	302.58799999999997	0.01259381609394468
39322	1.89823e-07	0.0334806	0.000150285	0.0118868	1.94435e-09	0.00012269899999999999	5.43213e-05	0.0	0.23276599999999997	9.35381e-09	302.325	0.012731220783134704
35599	0.00859761	1.69607e-05	0.00209075	1.27189	0.224872	0.016641200000000002	0.23738099999999998	0.0	0.159137	0.00353333	447.29	0.0022837340912199035
1608	0.0394735	87.743	0.10573900000000001	10.8469	0.000738508	0.121779	0.06287859999999999	0.0	0.00786152	0.00175754	2062.05	0.007435780550722299
25026	0.0929238	434.974	0.03641780000000001	10.847000000000001	0.029863900000000002	0.119735	0.11381600000000001	0.0	0.0193467	0.00760854	1549.74	0.006468701568483432
43672	0.020418799999999997	25.4808	0.12434500000000001	10.312000000000001	0.000126779	0.12058900000000002	0.0575033	0.0	0.00695838	0.00070831	2157.3	0.00808049506004428
30414	0.000611875	0.560819	0.045132599999999995	3.53859	1.0383099999999999e-05	0.0373801	0.0168088	0.0	0.162003	3.25899e-05	993.087	0.010575208985632387
42766	0.09145700000000001	232.137	0.0482365	11.5204	0.0127156	0.127277	0.09691720000000001	0.0	0.00848278	0.00680304	1709.63	0.005018085911281314
2989	0.0517679	25.3368	0.0174393	6.2853	0.109523	0.07318680000000001	0.161398	0.0	0.09017489999999999	0.00641508	1044.27	0.0049105907490647185
8957	0.00742839	5.8671099999999995e-05	0.00172613	1.11477	0.21838000000000002	0.0147011	0.22959000000000002	0.0	0.163358	0.00341323	427.97900000000004	0.004051003261378593
36942	0.0851723	30.8433	0.0698954	11.7261	0.00219037	0.126371	0.0817397	0.0	0.00123762	0.00585571	1892.52	0.0066835729997734
27766	0.0536112	37.1267	0.0170097	6.46704	0.0909599	0.0752722	0.144008	0.0	0.09181569999999999	0.00663679	1080.82	0.0053941294753834
4397	0.00196207	1.75072	0.0957953	7.28258	6.233600000000001e-05	0.0804457	0.0364159	0.0	0.08115639999999999	0.00011536100000000001	1710.82	0.009145960236306521
44580	0.021475400000000002	0.00445444	0.00644104	2.89087	0.186218	0.035892400000000005	0.211785	0.0	0.13866900000000001	0.00473276	647.9119999999999	0.003388839958127265
37217	3.34069e-07	0.034224300000000006	0.000253956	0.0199363	3.4219499999999997e-09	0.00020735599999999998	9.176459999999999e-05	0.0	0.232605	1.6461700000000002e-08	303.92900000000003	0.01259381609394468
1324	9.620700000000001e-06	0.0642317	0.0039012	0.300388	9.85787e-08	0.00319046	0.00139973	0.0	0.22693000000000002	4.74086e-07	360.23400000000004	0.012120813940078448
40389	3.80231e-07	0.0345214	0.000297159	0.023297	3.89473e-09	0.00024261900000000002	0.00010739899999999999	0.0	0.23253800000000002	1.87364e-08	304.598	0.012671214126112777
13029	0.0816077	502.87199999999996	0.057584199999999995	11.4925	0.0105586	0.12465699999999999	0.08880930000000001	0.0	0.0111004	0.005640399999999999	1771.02	0.007274598999182017
41440	0.0100059	7.829850000000001e-07	0.00262676	1.43755	0.327459	0.018513400000000003	0.341039	0.0	0.132201	0.00332945	470.54400000000004	0.00270903896474377
39224	0.0006945780000000001	0.875242	0.06849060000000001	5.23689	1.56588e-05	0.0565919	0.0254435	0.0	0.12555999999999998	3.86909e-05	1352.44	0.009801665935161227
34327	8.721160000000001e-06	0.0609711	0.00348795	0.268252	8.93619e-08	0.00285264	0.0012512	0.0	0.22757199999999997	4.2975900000000003e-07	353.851	0.011991222383097563
26432	1.0754299999999999e-06	0.0366882	0.000556706	0.043318300000000004	1.10183e-08	0.00045494400000000004	0.000200402	0.0	0.232134	5.2994199999999996e-08	308.60400000000004	0.012323288933818316
6080	0.0793125	175.98	0.0263344	9.07912	0.057884500000000005	0.10178	0.130822	0.0	0.047793199999999994	0.00755729	1342.9	0.004695729074318492
8660	0.08605410000000001	1249.07	0.0345583	10.2577	0.041033	0.112974	0.11926700000000001	0.0	0.0297085	0.00710907	1496.95	0.006952241894417944
6383	0.0153435	0.00178052	0.00423623	2.14561	0.192689	0.0272488	0.212313	0.0	0.151116	0.00428589	560.612	0.0027963627081085173
4375	1.0097400000000001e-05	0.0599706	0.00310573	0.23730900000000002	1.0347200000000001e-07	0.0025427	0.00110893	0.0	0.228163	4.97578e-07	347.88699999999994	0.012507734946424152
28165	0.000922667	0.9703459999999999	0.070783	5.48355	2.1514899999999996e-05	0.05876749999999999	0.0264608	0.0	0.121599	5.1666300000000004e-05	1383.51	0.009466014746534043
1634	0.00465831	1.9656200000000001	0.0929821	7.09024	0.000152754	0.0803414	0.0371332	0.0	0.0815304	0.000275629	1683.81	0.009078379315896643
4411	0.0735947	124.945	0.0241544	8.48724	0.0665289	0.0958073	0.135143	0.0	0.0573697	0.00739043	1282.32	0.0030396518739403363
33542	0.00183433	1.50104	0.0847994	6.5776699999999995	5.1579700000000004e-05	0.0713582	0.0322916	0.0	0.0983591	0.000105871	1571.98	0.00894008595266287
37965	0.0861368	366.24199999999996	0.030051599999999998	9.91335	0.0422871	0.11051199999999999	0.120407	0.0	0.0352663	0.00757609	1443.35	0.006522395253470922
42074	4.1606899999999996e-05	0.130623	0.0108631	0.85244	4.56413e-07	0.00889968	0.00397853	0.0	0.216072	2.0712400000000004e-06	467.444	0.011850261339438893
6259	0.055607500000000004	64.4948	0.0956716	11.2828	0.000430449	0.126019	0.06785160000000001	0.0	0.00243074	0.00275309	2058.8	0.00668357397871079
25846	0.00321757	2.0154	0.114922	8.66716	0.00011680100000000001	0.0968658	0.0442245	0.0	0.0495327	0.00018654200000000002	1940.03	0.008241679572186727
32573	0.0104069	0.000236892	0.00262696	1.51492	0.203361	0.019660499999999997	0.21789499999999998	0.0	0.159943	0.00380458	480.162	0.0032606000684076548
41752	0.00117343	1.2316	0.0785176	6.06186	3.00625e-05	0.0655888	0.029539799999999998	0.0	0.10908599999999999	6.67894e-05	1489.2	0.00954886728894061
7695	0.090687	325.817	0.047169199999999994	11.4307	0.014347200000000001	0.126159	0.0978569	0.0	0.0104426	0.00676567	1694.3	0.005179264909695197
