	CO	PVs	CO2	PV	CH4	H2O	f_Bilger	chi	O2	H2	T	r_in_m
39299	0.0814581	188.363	0.0729341	11.6451	0.0020745	0.125366	0.07917339999999999	0.0	0.00256121	0.00538235	1913.66	0.006629884185211383
32243	0.00100548	1.36913	0.08355950000000001	6.52285	2.7349699999999997e-05	0.0696595	0.031306099999999996	0.0	0.101493	5.7745200000000004e-05	1555.73	0.009175722415428664
1441	3.00713e-05	0.115711	0.00966985	0.758588	3.2771500000000005e-07	0.00791443	0.00352978	0.0	0.21794299999999997	1.49548e-06	449.21	0.011140693049294556
4090	0.00871429	3.5608e-06	0.00213318	1.28683	0.229706	0.0168181	0.242329	0.0	0.157745	0.00353017	448.853	0.002850698204037039
18150	0.058363099999999994	331.24	0.020512799999999998	7.4372300000000005	0.046859899999999996	0.08731030000000001	0.102842	0.0	0.0856095	0.00592533	1263.0	0.002283827177441629
43993	0.00103685	0.994339	0.07100419999999999	5.61105	2.43192e-05	0.059064900000000004	0.026620099999999997	0.0	0.121076	5.81111e-05	1386.12	0.009546434935791477
18480	0.000947387	0.983699	0.07110839999999999	5.5509	2.2205e-05	0.059072	0.0266009	0.0	0.121048	5.30916e-05	1387.97	0.009952696698448114
32672	0.0748326	891.257	0.028501	9.21778	0.0338348	0.10513399999999999	0.10293900000000002	0.0	0.0526149	0.00642559	1445.96	0.004104696068846024
24666	0.00531326	2.16583	0.118375	9.00943	0.000203115	0.101386	0.046874599999999995	0.0	0.0409276	0.000305909	1988.16	0.008241679297873705
21826	0.00495076	2.17679	0.108365	8.61335	0.00018774099999999998	0.0930306	0.0429935	0.0	0.0571749	0.000296319	1871.83	0.008617723966813975
24933	0.00868972	1.89985e-07	0.00216615	1.27461	0.283387	0.016599000000000003	0.295769	0.0	0.145405	0.0033490000000000004	448.55199999999996	0.0009943610618784306
15640	0.00728236	3.50426e-06	0.00170553	1.092	0.24065999999999999	0.0143882	0.251646	0.0	0.15853599999999998	0.00332217	423.647	0.0027129707454994797
25594	0.00370358	1.97188e-09	0.0007409119999999999	0.583034	0.296811	0.00786953	0.303352	0.0	0.153909	0.00259499	353.561	0.0031501448448795176
43907	0.03399	49.6411	0.110641	10.7349	0.000616466	0.121554	0.0612871	0.0	0.00805177	0.00144497	2090.47	0.0066835690067208854
32530	0.04935080000000001	88.2786	0.09942410000000002	11.1315	0.000635962	0.124447	0.06603660000000001	0.0	0.00448731	0.00234084	2056.06	0.0071134236674754575
18778	0.0145986	0.000752068	0.00400276	2.05045	0.201408	0.0260986	0.22025999999999998	0.0	0.150793	0.00419322	548.065	0.0035294661877863687
32551	0.00313685	1.6028799999999999	0.0833949	6.6507	8.92591e-05	0.0712462	0.0326017	0.0	0.0986335	0.00018140900000000002	1554.79	0.009271189060444187
20610	5.64332e-07	0.0352151	0.000386194	0.0301414	5.78099e-09	0.00031539299999999997	0.00013942299999999998	0.0	0.2324	2.78085e-08	305.973	0.012042168645372808
37467	0.0167643	0.000788785	0.00476711	2.3174	0.204094	0.029224599999999996	0.225073	0.0	0.145229	0.00434754	579.874	0.003155344713022652
7814	0.0908652	435.48900000000003	0.0433344	11.2343	0.0146968	0.125199	0.09727360000000002	0.0	0.014286600000000002	0.00676466	1673.36	0.0050180878731345465
18019	0.000830943	0.728564	0.058372	4.61905	1.66152e-05	0.0483597	0.0217953	0.0	0.141128	4.53875e-05	1198.67	0.009858254232246195
28844	0.085172	1308.11	0.034263999999999996	10.2612	0.03293769999999999	0.11386500000000001	0.110404	0.0	0.0317888	0.00694038	1520.47	0.0052329538531215814
14313	0.00248156	1.5978299999999999	0.0859411	6.799510000000001	7.17526e-05	0.0728191	0.0331259	0.0	0.09564410000000001	0.000143891	1587.45	0.009458029195778579
20652	0.00213757	1.4233200000000001	0.081024	6.4203	5.78025e-05	0.0684689	0.031083999999999997	0.0	0.103779	0.000122661	1522.11	0.009130139239588627
27989	0.0708457	2141.96	0.055480600000000005	11.0738	0.0151096	0.114375	0.0852681	0.0	0.027926799999999998	0.00466213	1689.86	0.00646870641864353
41392	0.00777208	0.0009738489999999999	0.00179252	1.16678	0.185618	0.015396600000000002	0.19728099999999998	0.0	0.170147	0.00355734	437.29	0.0044270541101373495
21052	0.00609322	2.1406099999999995e-08	0.00140823	0.9186489999999999	0.325718	0.012135	0.335054	0.0	0.14164000000000002	0.00289953	402.13599999999997	0.00146023875510274
5270	0.028826799999999996	0.809728	0.00793421	3.7494300000000003	0.114531	0.045991000000000004	0.146514	0.0	0.14008099999999998	0.00557465	790.33	0.0036389491885406976
30968	0.0853503	1345.34	0.0421004	10.86	0.0154645	0.121152	0.0930445	0.0	0.022996	0.00612062	1662.23	0.005071772199813394
20376	0.000106217	0.229109	0.020156900000000002	1.5921100000000001	1.3184899999999999e-06	0.016540799999999998	0.00741469	0.0	0.201546	5.38705e-06	610.471	0.010967121757270682
29032	0.06379030000000001	190.079	0.0221693	7.63755	0.083633	0.08717130000000001	0.144774	0.0	0.070423	0.00673795	1200.76	0.0060388487088185935
8659	0.0192142	0.000639092	0.00567256	2.60954	0.215732	0.032567200000000004	0.238997	0.0	0.136983	0.00446849	614.094	0.003154332313659421
42690	0.0902914	438.76	0.033042300000000004	10.3038	0.047454199999999995	0.113327	0.129107	0.0	0.0257572	0.0077925	1458.88	0.004910591176388542
17782	0.00725169	2.28202	0.11994	9.29585	0.000285853	0.104298	0.0487379	0.0	0.035501300000000006	0.00041493	2015.25	0.007811830091137416
33844	0.032379000000000005	0.890561	0.0107515	4.12994	0.20385699999999998	0.0495359	0.239069	0.0	0.110143	0.00520899	785.19	0.003378839417433152
710	0.0118385	1.7330400000000001	0.130397	10.2417	0.00023993200000000002	0.11759800000000001	0.05504730000000001	0.0	0.0115741	0.0004933219999999999	2168.45	0.006200029419583425
35193	0.00205755	1.7366700000000002	0.0941893	7.14774	6.43975e-05	0.0792211	0.035889	0.0	0.08350149999999999	0.000120771	1691.35	0.008778903644407997
11302	0.012972799999999998	2.65998	0.11937	9.75487	0.0005484859999999999	0.108886	0.052388300000000006	0.0	0.0276098	0.000736837	2040.84	0.007919318468713075
25308	0.0019923	1.9000599999999999	0.11401900000000001	8.71081	6.75562e-05	0.095135	0.0430821	0.0	0.0527905	0.000113403	1924.99	0.008725214113269656
1267	0.00413698	2.5074600000000004e-09	0.000857903	0.644957	0.311607	0.00866385	0.318654	0.0	0.14946900000000002	0.00263709	363.18300000000005	0.00014891587566139483
25394	1.01084e-05	0.0641443	0.003811	0.293588	1.03579e-07	0.00311751	0.0013658	0.0	0.227069	4.98121e-07	358.82300000000004	0.011726652938498693
42125	0.0439672	62.1583	0.013404399999999999	5.63906	0.07377689999999999	0.0673451	0.118076	0.0	0.114505	0.00588786	1032.34	0.0030249817884575765
31082	0.085789	567.876	0.051126099999999994	11.387	0.014616299999999999	0.124306	0.0951409	0.0	0.0123832	0.00621891	1713.11	0.004910587906302564
40091	1.4614700000000001e-06	0.0389878	0.0008865619999999999	0.0689017	1.49722e-08	0.000724218	0.000319698	0.0	0.23162199999999997	7.20167e-08	313.70799999999997	0.011850261339438893
41726	0.04239880000000001	174.313	0.100651	10.8999	0.00125915	0.119985	0.063738	0.0	0.011275700000000001	0.0020355	2015.75	0.006952241894417944
5575	0.015288299999999998	1.87493e-05	0.00432043	2.12557	0.23910900000000002	0.026878199999999998	0.258468	0.0	0.140491	0.00409885	555.028	0.0048569069501699326
40393	0.0829218	83.8326	0.06982100000000001	11.6783	0.00213629	0.12682100000000002	0.07956139999999999	0.0	0.00243149	0.00533866	1907.33	0.005555308335817194
24298	0.00850533	1.9404299999999999	0.128467	9.76725	0.000253333	0.11255599999999999	0.0524736	0.0	0.0199584	0.000411675	2120.54	0.007650647369327644
25160	0.0018882000000000003	1.8620700000000001	0.10590899999999999	8.10794	6.45838e-05	0.0885461	0.0400641	0.0	0.0655888	0.000111154	1831.53	0.009062643775080205
1961	0.00636451	2.54987e-08	0.00147194	0.9593010000000001	0.297693	0.0126705	0.30743899999999996	0.0	0.14748499999999998	0.00302249	406.73900000000003	0.0006766991691741611
10132	0.0113215	1.44894e-06	0.00298891	1.62248	0.25697800000000004	0.0208669	0.272256	0.0	0.14544300000000002	0.00370353	492.874	0.0018039029863049735
30840	0.00916875	2.15518	0.125477	9.69692	0.000326567	0.110588	0.0519327	0.0	0.0237316	0.00048227599999999996	2089.14	0.007596957636613487
16672	0.09134980000000001	430.033	0.0401816	11.0761	0.0179085	0.123624	0.100656	0.0	0.0170544	0.00700079	1634.53	0.004749410212331633
26017	0.0111926	1.2716e-06	0.00296857	1.60095	0.278483	0.020568400000000004	0.293525	0.0	0.14077699999999999	0.00361433	490.47	0.002335528500471788
2314	0.058898900000000004	4552.06	0.0436706	10.4426	0.0253128	0.0961577	0.08394910000000001	0.0	0.060796300000000005	0.00393476	1488.47	0.008080499489666465
8699	0.0888504	937.0169999999999	0.0391716	10.8674	0.022216099999999996	0.1205	0.10293599999999999	0.0	0.021469400000000003	0.00685362	1606.0	0.004265873927626085
2319	0.0700521	32.9588	0.0853735	11.5162	0.000334827	0.126095	0.0722393	0.0	0.00115735	0.00398539	2014.11	0.0071134236674754575
9017	0.0023959	1.6262	0.0874261	6.90262	7.0242e-05	0.0739739	0.0336199	0.0	0.0934682	0.000139245	1606.64	0.009438191457646957
33104	0.0155923	0.00011473299999999999	0.00439681	2.1676	0.223492	0.027414799999999996	0.243231	0.0	0.14340899999999998	0.00418371	560.732	0.0010995851630519577
7869	0.0920327	119.492	0.0521887	11.6805	0.00762736	0.129455	0.09178430000000001	0.0	0.00460001	0.00660291	1767.65	0.005179265554043354
25895	0.0098109	1.7190299999999998	0.131329	10.0392	0.00020978299999999998	0.11634800000000001	0.0541601	0.0	0.0132858	0.000415675	2163.94	0.007113424381301878
11306	0.014968100000000002	47.9479	0.111601	9.34302	0.000691734	0.104735	0.0509975	0.0	0.0354016	0.000771413	1964.97	0.008617730603222405
6192	0.0951875	232.512	0.038111900000000004	11.0878	0.0270839	0.122182	0.11325999999999999	0.0	0.0146523	0.00777939	1570.17	0.007489470152721086
4960	0.00508945	7.97255e-09	0.00110539	0.782775	0.28733000000000003	0.010445	0.295612	0.0	0.152852	0.00286689	381.852	0.0025071759593712204
6896	0.017731599999999997	0.160741	0.00524699	2.40974	0.278839	0.0300654	0.30028299999999997	0.0	0.12579	0.00410377	590.196	0.002717598993911537
41646	0.00477601	5.87508e-09	0.00101984	0.738319	0.28726999999999997	0.00987675	0.295173	0.0	0.153599	0.00281586	375.54900000000004	0.0004246839156937781
38079	0.00282581	1.72143	0.089675	7.111610000000001	8.58407e-05	0.0761605	0.0347246	0.0	0.0893558	0.000165169	1636.29	0.009300678239295241
1550	0.0889432	938.553	0.037818	10.772	0.024634200000000002	0.11944600000000001	0.10533900000000002	0.0	0.0228707	0.00697872	1584.96	0.006361212440227806
34055	0.0806858	1223.57	0.0309889	9.72147	0.0385027	0.10863699999999998	0.11233699999999999	0.0	0.0414399	0.0068512	1463.81	0.0038306952195391367
5350	0.00831883	2.1301099999999997	0.125198	9.62552	0.000295117	0.10959300000000001	0.05127519999999999	0.0	0.0254914	0.000439702	2081.15	0.007919318468713075
34990	0.0526591	31.7831	0.016662700000000003	6.3631	0.0925432	0.0741722	0.144841	0.0	0.0934729	0.00660758	1069.31	0.00378907945099614
34600	0.0382241	65.8604	0.013184799999999998	4.93352	0.15753499999999998	0.0582697	0.19763599999999998	0.0	0.10676	0.00538762	900.3989999999999	0.0015003712049426305
15383	0.0565673	16.9637	0.0201859	6.7530399999999995	0.128334	0.0776596	0.184139	0.0	0.07534400000000001	0.00647788	1069.4	0.005179262407341415
579	0.0334213	104.089	0.10739000000000001	10.6357	0.00102863	0.11828	0.060620299999999995	0.0	0.0135086	0.00151883	2042.21	0.007489470152721086
13976	4.29423e-06	0.0495233	0.00223322	0.17296199999999998	4.39964e-08	0.00182498	0.0008039519999999999	0.0	0.229527	2.1160799999999997e-07	334.514	0.01138369019975948
2092	0.00738482	5.5713099999999996e-08	0.00176432	1.10054	0.280903	0.0144512	0.29185900000000004	0.0	0.14899600000000002	0.00320625	425.32099999999997	0.002242290901270618
40457	0.0062162	2.2610900000000003	0.117151	8.93551	0.000245427	0.101156	0.0470426	0.0	0.0414849	0.000362833	1978.52	0.008456552028066758
25601	0.00116426	1.15687	0.075972	6.01125	2.90412e-05	0.0634393	0.0285829	0.0	0.11307	6.5922e-05	1454.8	0.009489523185624241
39244	0.00305356	1.96735	0.119426	9.11622	0.00010488899999999999	0.100344	0.045740499999999996	0.0	0.0427091	0.000169602	1990.05	0.008080497308192113
20772	0.041242900000000006	3.7510199999999996	0.0137095	5.14823	0.134154	0.0610876	0.177276	0.0	0.10684	0.005899000000000001	912.075	0.0048569041423627045
10788	0.000769112	0.623891	0.0495534	3.9416900000000004	1.37411e-05	0.041127300000000006	0.018526499999999998	0.0	0.15490299999999999	4.13517e-05	1060.83	0.01006775332563328
32042	0.08563	1265.53	0.036217400000000004	10.4793	0.0249641	0.116889	0.102815	0.0	0.0290668	0.00671009	1570.11	0.004749412153807669
36997	0.0435158	63.0774	0.0142822	5.56902	0.0982794	0.06579739999999999	0.142781	0.0	0.10925499999999999	0.00584218	996.7339999999999	0.005555311651792454
8446	0.024121599999999997	3.8728	0.121581	10.6133	0.000343502	0.122423	0.0590775	0.0	0.00619783	0.00095423	2162.91	0.006200031106962287
39034	0.00155419	1.24622	0.07739510000000001	6.09384	3.96464e-05	0.0649602	0.029362400000000004	0.0	0.11027999999999999	8.83835e-05	1473.43	0.009458029195778579
35011	0.062935	355.746	0.0849202	11.3874	0.00172885	0.12300499999999999	0.0708677	0.0	0.00749196	0.00347495	1960.74	0.0058776736269548005
35458	0.019130200000000003	0.023166299999999997	0.00545324	2.61275	0.176489	0.0327865	0.199777	0.0	0.146346	0.00462673	622.8290000000001	0.0036389491885406976
18207	0.00936722	1.8817099999999998	0.12943	9.9257	0.000253016	0.114227	0.0533144	0.0	0.0170542	0.000433014	2137.77	0.007650644781801073
23548	0.0082498	1.47588e-07	0.00204736	1.21221	0.307293	0.015800799999999997	0.319101	0.0	0.1409	0.00322066	440.94699999999995	0.0012847064555547311
39918	0.0591943	70.0459	0.019843200000000002	7.06826	0.092329	0.0813243	0.150014	0.0	0.0790856	0.00674737	1134.49	0.003696536812490848
18475	6.39832e-08	0.0328764	6.74071e-05	0.0054125	6.552230000000001e-10	5.5009899999999997e-05	2.44115e-05	0.0	0.232895	3.1528e-09	301.04400000000004	0.012486208852670213
43049	0.0173755	0.0018076000000000001	0.00495585	2.3930700000000003	0.199272	0.0301286	0.22085100000000002	0.0	0.144977	0.0044126999999999994	590.374	0.003694562407132947
23492	0.0682832	1116.1	0.026125299999999997	8.59041	0.040508300000000004	0.0980914	0.104518	0.0	0.0645143	0.00613917	1380.95	0.0033207947593341266
4586	0.00287385	1.97302	0.108705	8.3349	0.000103122	0.0915962	0.0417343	0.0	0.059763199999999995	0.00016995200000000002	1867.45	0.008940092282191498
36736	0.08613610000000001	882.2510000000001	0.048447199999999996	11.2286	0.023621400000000004	0.12129200000000001	0.10419	0.0	0.014640700000000001	0.00645475	1654.92	0.00534044256206019
28805	0.08760789999999999	1232.93	0.041868199999999994	10.9608	0.0237419	0.12007000000000001	0.103878	0.0	0.020087400000000002	0.00664494	1617.12	0.00485691141242045
12647	0.0648422	68.4547	0.022706	7.61822	0.0965765	0.08667260000000002	0.158937	0.0	0.0662673	0.00693099	1174.42	0.003955608675349472
36657	0.0173923	5.34928e-05	0.00511259	2.37315	0.264176	0.0296829	0.28542199999999995	0.0	0.129931	0.00414773	584.515	0.002242290901270618
3079	0.0800852	1682.95	0.034888699999999995	10.0629	0.0237784	0.113301	0.0970348	0.0	0.0381543	0.00618394	1559.0	0.005179262825422167
25105	0.0244916	46.4546	0.11731400000000002	10.4249	0.000585755	0.11867799999999999	0.0582337	0.0	0.0116633	0.00102066	2103.41	0.007328289012675469
27459	0.00964408	0.23132600000000003	0.00240714	1.42133	0.23415999999999998	0.0184843	0.247612	0.0	0.154527	0.0035649	474.714	0.0012440205342179847
5473	0.0115885	2.01139e-06	0.0030757	1.65684	0.255905	0.021282099999999998	0.271463	0.0	0.14507899999999999	0.00373181	497.26	0.0016229222915238426
41275	0.00453689	1.7671700000000001	0.129371	9.71234	0.00011203	0.109694	0.050214800000000004	0.0	0.024685299999999997	0.000208793	2108.19	0.007435780550722299
13278	0.0833551	193.25599999999997	0.0605982	11.6611	0.00730955	0.12697	0.0866711	0.0	0.00662621	0.00569438	1814.65	0.005555314605717664
28012	0.00550227	9.7368e-06	0.00118895	0.846709	0.225111	0.0113042	0.234066	0.0	0.166276	0.00311364	389.694	0.004104691737816617
30130	0.030034500000000002	0.0233524	0.00982084	3.86635	0.204533	0.046665	0.237715	0.0	0.11521400000000001	0.0051053999999999995	755.518	0.005555311651792454
42369	0.028126099999999998	0.546007	0.00831792	3.6729199999999995	0.130865	0.0450238	0.162658	0.0	0.13708299999999998	0.00542169	764.033	0.004534541080580151
20912	0.00123702	0.913747	0.06648839999999999	5.28161	2.75499e-05	0.055410900000000006	0.0250495	0.0	0.12787300000000001	6.87716e-05	1320.45	0.010131107332024472
1474	0.039258600000000005	47.0274	0.011855200000000002	5.15918	0.07394289999999999	0.0623197	0.114158	0.0	0.12418	0.00558609	985.584	0.003913994990435731
29364	0.094821	258.08099999999996	0.0385524	11.1024	0.026338099999999996	0.122359	0.112266	0.0	0.0146014	0.00770716	1576.96	0.006844749826465536
25706	0.08084910000000001	163.58700000000002	0.0734147	11.6405	0.00175017	0.12566	0.0781368	0.0	0.00249934	0.00519667	1924.67	0.0050180829283303
20453	9.32475e-05	0.205052	0.0177861	1.40363	1.12568e-06	0.014595799999999999	0.00654262	0.0	0.205246	4.709190000000001e-06	573.875	0.011250778198529205
10266	0.0135102	1.58374	0.130864	10.290999999999999	0.000203458	0.11979400000000001	0.0560909	0.0	0.00814386	0.000520766	2188.37	0.007005933480386465
6019	0.0028864	1.98072	0.1105	8.47927	0.000104016	0.09304810000000001	0.042397199999999996	0.0	0.0569431	0.000169898	1888.23	0.00856404121667452
7432	0.0552326	66.9747	0.0188516	6.711010000000001	0.101287	0.0777056	0.15571300000000002	0.0	0.0842527	0.00643595	1097.16	0.0042658750891606066
4010	0.00314094	2.00805	0.111974	8.64804	0.00011431200000000001	0.0944387	0.0431026	0.0	0.0542582	0.000184356	1906.09	0.008886393201473813
31678	0.0898654	244.726	0.0501787	11.5361	0.0148812	0.126304	0.0987677	0.0	0.00832612	0.00675428	1705.21	0.005071777455133457
31162	0.08002639999999998	53.4107	0.07570700000000001	11.6389	0.00102898	0.125328	0.07648880000000001	0.0	0.00203891	0.00502088	1945.37	0.0058239850464265434
2138	0.014971600000000002	0.0180676	0.0040401	2.1076599999999996	0.16806	0.0268824	0.18737	0.0	0.157675	0.00434379	559.609	0.0029111051262536024
25505	0.010300100000000001	0.046154099999999997	0.00266179	1.48861	0.27776799999999996	0.0192267	0.29184499999999997	0.0	0.142993	0.00352407	478.712	0.0018843942992709886
6463	0.00193209	1.7635	0.0970196	7.5403	6.21052e-05	0.0814118	0.0368446	0.0	0.0793055	0.00011373700000000001	1725.63	0.009027159168876387
35706	0.074087	2083.82	0.033056800000000004	9.54272	0.06312569999999999	0.101655	0.132372	0.0	0.0449661	0.00623041	1401.2	0.0037890786861716134
23545	0.047116399999999996	22.2012	0.015455000000000002	5.81586	0.10997699999999999	0.0683578	0.157864	0.0	0.09997130000000001	0.00620716	1002.57	0.004212183228540753
26106	9.85431e-06	0.0671549	0.00436024	0.336915	1.00969e-07	0.00356485	0.00156642	0.0	0.226217	4.85597e-07	367.346	0.011370145173259663
39520	0.00636757	1.7932599999999999	0.129935	9.87593	0.00016592099999999997	0.111823	0.051588	0.0	0.0209375	0.000294679	2124.71	0.007489473269302722
14297	0.0823855	1613.65	0.0335828	10.0511	0.0337265	0.111724	0.108963	0.0	0.036296800000000004	0.00671591	1509.04	0.0038306951218023077
33097	0.06793539999999999	71.2619	0.0863868	11.4856	0.000571005	0.125529	0.07184639999999999	0.0	0.00202946	0.00384142	2007.45	0.006146341663542632
10436	0.017947799999999996	0.0184022	0.00511108	2.4792	0.157325	0.0312481	0.179704	0.0	0.153308	0.00461155	600.126	0.0035590123743814103
16210	0.0485455	41.9347	0.101048	11.1231	0.00041905400000000003	0.12532100000000002	0.0657321	0.0	0.00315877	0.00223805	2075.49	0.006522394843161522
18410	0.0425969	45.3711	0.10461400000000001	10.9599	0.0005770759999999999	0.12350699999999999	0.0639325	0.0	0.00545521	0.00189631	2073.59	0.007167111834688295
41021	0.00278039	1.8933	0.100793	7.839230000000001	9.454549999999999e-05	0.0851474	0.0387785	0.0	0.0722021	0.00016486799999999998	1773.74	0.00888639502716912
26307	0.0593799	72.3018	0.0195755	7.083010000000001	0.0880673	0.08152589999999998	0.14581	0.0	0.08004810000000001	0.00679366	1140.08	0.0035300920885104397
42840	0.0817422	1299.78	0.050562300000000004	11.136	0.0112376	0.122189	0.0871975	0.0	0.018706599999999997	0.00548115	1730.13	0.005179267365226475
5472	0.0563601	201.835	0.0191488	7.167739999999999	0.0496675	0.0845957	0.10401500000000001	0.0	0.0901735	0.00595772	1229.31	0.005662797957485328
35741	9.00055e-08	0.0331105	0.00010303700000000001	0.00818868	9.216310000000002e-10	8.40778e-05	3.7332e-05	0.0	0.23284000000000002	4.43504e-09	301.595	0.012074716224309372
38008	0.00137022	1.27196	0.07908889999999999	6.23586	3.5398e-05	0.0662324	0.0298783	0.0	0.10790699999999999	7.811810000000001e-05	1496.67	0.009633029204409171
