	rInmm	CH4	CO2	CO	H2O	H2	O2	T	f_Bilger
1816358	5.1012	0.08183030935010101	0.04944794046822373	0.027569616019238918	0.06453974410022845	0.001584194121617819	0.09526131443639628	1182.2277702111635	0.12013605551663073
31009	4.2633	0.2213550614071248	0.002909974387130637	0.0017841391384554508	0.004820877185795734	0.0001702550555264566	0.1737986170356839	362.7801140427098	0.2238777271699287
281030	9.5284	2.6222737533173996e-20	0.02423000115174928	0.00017157694902374552	0.02487182258227293	3.2472835161632734e-06	0.1913277803415888	773.3916957898808	0.009897399318921404
944370	5.7189	2.4300055237793112e-11	0.12448752483991582	0.028737870049042238	0.11832850828362887	0.0009480527134188508	0.0032603590970771237	2111.8694162726447	0.05991486736608025
1690604	0.8656399999999999	0.30640830509327194	0.002287713364038094	0.0013342563215483249	0.0034151868465184523	8.569668350671523e-05	0.15573592800234662	347.33611175333533	0.3082714222063517
1005382	4.1745	0.15798932888246664	0.01286418923838687	0.00792711954947367	0.02005974439507558	0.000715918650765228	0.1621527700634462	581.8803247477086	0.16923757146581006
1515656	9.5284	5.167282151340945e-19	0.06948759725506913	0.0005262189550441214	0.0592944996970669	1.5821620162712575e-05	0.123498801749268	1410.0078725166254	0.025937581834590075
794833	6.2337	0.00031891184037917837	0.116070764217559	0.03840728604027193	0.12058814137514112	0.0015683319324133428	0.0017477186701979493	2089.017414471417	0.06382033896457777
39465	7.6893	2.04748509658626e-18	0.12432043323140934	0.0069161970192403565	0.10160686089236703	0.00019813456332345888	0.03281738369605704	2012.070426426448	0.04829233228934444
1109935	6.8515	8.310684114072505e-14	0.12376665530807487	0.007591902414385533	0.10339546807642623	0.00023020380412416583	0.031063265361755056	2028.738834775743	0.04883706066054429
977575	2.8077	0.2758072979314152	0.003852997856854777	0.0022657640652657264	0.006150570818724626	0.00017923460123394367	0.15845774587929404	382.80688722734635	0.27908358483015205
459644	6.5426	7.2337871088711805e-06	0.12326508974118262	0.026635845423838147	0.11562902481676328	0.0008980627042187119	0.0067779851373251905	2062.927277685262	0.058685563083354375
838388	1.3804	0.3149498868028112	0.0007394985266894903	0.00033471069178819953	0.001048478204519925	1.8484867980096866e-05	0.1578311743231552	315.057237539931	0.3154781992871805
1359630	3.0278	0.1693515738589465	0.010667816043921807	0.005911452509262345	0.015522900550503668	0.00041314833056640125	0.16672059238450768	525.3221845038396	0.17790907459503416
1612478	9.8373	7.625512663939688e-22	0.09514073782997873	0.0007781752741441834	0.07427198941011788	2.03364214001368e-05	0.08841238658760174	1678.437250575462	0.03423492987190254
1662485	0.42548	0.3328823863020825	0.002061806131452441	0.0010497203426609182	0.002827333359433424	5.73401881088102e-05	0.1504576837453169	339.3070344679713	0.33441474528287474
97678	5.41	0.0015972605004080332	0.1104348833502836	0.0434777229979872	0.11815383941806745	0.0017157186663232535	0.004945984693334986	2020.083655975233	0.06642067852066776
835863	8.821899999999998	1.0285730154169404e-20	0.11152221090205056	0.0016442906333695461	0.08692827306202579	4.8728492029433816e-05	0.06217196318933304	1862.1565599229816	0.04051918217578086
101578	7.6893	5.7542618539124084e-21	0.0625896217922286	0.0004599051763560554	0.0544070967792204	1.0381583349127471e-05	0.13367445621584687	1318.4960185161913	0.0235467245390524
1205112	10.984000000000002	1.7532148973950734e-20	0.00047909033765030956	1.4016464893022849e-05	0.001252836158001578	1.767413831264195e-06	0.2315082042681165	319.2571482165793	0.0003584703662068601
854950	8.9107	3.371369863592957e-22	0.10341688816544027	0.0006476560678143605	0.07904946637009103	1.7443583397328055e-05	0.07739285817071018	1755.4275480473282	0.03683261540250324
1006323	0.9686	0.2994161926682814	0.0011732376156660751	0.00044821424894539636	0.0016220845330303533	2.284411343141117e-05	0.16053596281997062	320.89014612951286	0.30019275150510705
1540368	1.3804	0.35270477958730306	0.0018030110280540512	0.001091783977051319	0.002641086301521457	6.323522543608911e-05	0.1461512993734702	336.5513502479137	0.3541752489134269
86082	1.0716	0.32351904157930234	0.0004896551386325377	0.00019102182992669482	0.0007033621095328857	1.2110613791446969e-05	0.15612186285497726	305.85190663328257	0.3239356091207837
1658392	2.9107	0.2449086079924297	0.006969235148655127	0.004253293213636131	0.010344736986476784	0.0003452493598910415	0.15786757763314288	444.78710434602607	0.2508404145316105
1065126	5.7189	8.520101081317247e-05	0.1211171350118566	0.03249323582087885	0.1193536423343744	0.0011859793522564046	0.0029301707107280434	2094.941221441666	0.061274964566858776
825511	12.734000000000005	3.9064258556727596e-23	2.2756968350153327e-07	1.963034319480356e-08	1.5146458549627575e-06	1.1357616814627195e-07	0.23299852179635666	298.4403160725574	5.659320929361058e-07
923819	3.7485	0.05928176282242556	0.040995412405675	0.02793181206480612	0.059644724676992285	0.001486835097293958	0.11163903427129604	1149.3458143882174	0.09455646428052693
863789	3.7627	0.1874625682959173	0.012684240991777923	0.009512189862120216	0.02139889620537553	0.0007289425596365888	0.15314449123230234	589.4992384430763	0.19951313638159748
930992	12.014000000000001	1.987005721424728e-21	4.96873884281137e-05	1.828299034828957e-06	0.00016339985760824977	7.668772881490222e-07	0.23281604559612984	300.4275428513699	4.524340444613943e-05
100480	6.1166	4.624997213803565e-07	0.12118183827735292	0.03357419435167188	0.1161467909990188	0.0011250161652896966	0.004029129031311796	2052.432442819592	0.060754221117095414
595485	1.2775	0.23212589486056498	0.0026595688303467577	0.001155508160032536	0.0036786652488583296	6.399989405447769e-05	0.17247233001486906	354.3730794189721	0.2340201068725146
1063512	9.4255	2.1853626965438844e-20	0.02931912471055737	0.00018725364793213014	0.02997924860786948	4.15483104891318e-06	0.1828059899623653	862.6282727689237	0.01191633467088363
1267745	4.984	0.06538557574180551	0.045256490679883236	0.025306029337117127	0.05787729447294501	0.0013292691113037888	0.11005672690556648	1129.8053031991278	0.0999988300362564
1719400	0.7485199999999999	0.1429195234631781	0.017271933788637433	0.011163110158753726	0.02492546387084465	0.0006049778569938032	0.1551162357827357	662.1309252012059	0.1572891974637138
1410509	9.3225	1.3370257873261598e-21	0.0640599114005812	0.00017699663553038248	0.05130942616237314	2.079301301756428e-06	0.1357061784815256	1290.4800468743856	0.02305256932899115
1247830	0.8373200000000001	0.2960171328086297	0.0018029802327043125	0.0008284651248394077	0.002750983971451841	5.5180823840708154e-05	0.15951294229274124	336.57095773521814	0.2973623769512688
41520	6.8373	4.356833219602727e-10	0.125713351631127	0.01750966821547792	0.11252585765366772	0.0005558995459671018	0.013656979505958079	2078.416424209934	0.05497268190768858
920678	3.1308	0.0916558213926656	0.019964354437814514	0.01419713391364509	0.03218926012355078	0.0010305438926057325	0.1564016171753186	769.0116889323867	0.10994512623051536
64468	8.3959	4.9434369545664074e-21	0.08555155807776088	0.0010734042903408562	0.07264371573172147	2.7382143406122517e-05	0.0972686435246764	1611.520225919491	0.032159333890253036
574163	6.7627	8.595207219377829e-12	0.12333012729067865	0.015281755790170309	0.10882175862662576	0.0004792488189936118	0.019585686993996498	2034.693160233433	0.053060035847165364
1753274	6.8656	3.1983350137631454e-08	0.1132653741670821	0.010872956767463013	0.1009556302927935	0.00035250269059030725	0.0384134568590556	1952.8139913395373	0.04763881956770335
1197378	6.8515	7.680948104026456e-11	0.1245986732205867	0.02197707433601536	0.11539513013290915	0.0007035536696963124	0.009038515990213122	2096.5910239354375	0.057024294681756425
1640444	5.513	0.031530631660844216	0.07263852883465466	0.04470370006125805	0.09243783527931787	0.002094975465556572	0.04961292423951524	1583.5145863462158	0.08896641136775363
413214	8.718899999999998	1.4829285871883903e-16	0.024932254159060783	0.00018565229825371496	0.02625588338138404	5.746735231564832e-06	0.18968624735661785	794.1158632796014	0.010289934852540256
995221	1.0574	0.1706132942950011	0.0014423928649482775	0.0006944386525129996	0.002245209083016173	5.316078493876902e-05	0.1895886669556296	333.18939573785167	0.17172725870313352
1204843	2.2041	0.2300431408475032	0.0036277003015404772	0.0021458349653230135	0.005849315661957474	0.00017594954216439276	0.16968025126043032	381.460923294082	0.2331480947002305
434448	0.21955999999999998	0.502721888008842	0.00033820642684625584	0.0001581099105992018	0.0005012614020396252	1.3635145874414975e-05	0.11524047855716467	305.3618172562629	0.5029291006300768
1312983	8.7048	6.844987553479613e-20	0.1208595652549743	0.002736520684151646	0.09442640541232547	7.863847382534834e-05	0.046537023709906686	1961.0173842861566	0.044372529413314654
1641	7.6752	4.366266217774149e-19	0.12496417613988788	0.004109055025326551	0.0995577165016655	0.000118852056035324	0.03707261331063549	2017.2296190363024	0.04683092448479047
139948	3.7627	0.1934199370440528	0.006556406771955124	0.003463346901559813	0.00958225238765746	0.00022102991725578863	0.1713892527116943	432.3065829662882	0.1985740899451203
241959	3.6314	0.06937118324697769	0.04668463546621331	0.02399628598164457	0.05825834555258491	0.00116855911977673	0.10964132570022107	1119.2984618060937	0.10323350338800147
1484335	6.5426	0.0021892029337542357	0.10939236490371552	0.04071037858456104	0.1141172861333085	0.0016105298316742473	0.010538499051780682	1980.295914367865	0.0657247486211813
105266	4.2633	0.14995359108804218	0.021543749545573983	0.012214326000300516	0.030313753348060826	0.0008522323836114161	0.14488342995742487	703.4746109259512	0.16718301691771678
571812	9.4255	3.3476855345151045e-20	0.0151212332516866	0.00014407495841613286	0.018514862946962828	4.1247708490780426e-06	0.2044846268625552	640.2704819395574	0.006779368988244521
292667	4.7781	0.0676046894283168	0.04708019229559929	0.017999022487887106	0.05848531348162388	0.0012504228689830866	0.11133802477545647	1128.1790671516721	0.10034380026868367
480549	9.3225	4.4272704022265113e-20	0.017572815046048715	0.00016192847840052504	0.020228687790622424	4.496390553391988e-06	0.2009978937484906	675.8174981902221	0.007608271521954602
1390248	5.2929	0.1101769042021484	0.020248217007879276	0.01636450744887607	0.03386534228524854	0.0011628313019899654	0.14883457032472364	775.5898404814978	0.1299152492094714
1674752	4.3663	0.06959345097797233	0.041991272426154067	0.02632262733959027	0.05969674336863804	0.0015707752339021008	0.10972763931455423	1134.5934459265288	0.10470000403210224
1746697	7.4692	2.1471866924678762e-09	0.12016185554091835	0.021529936342200347	0.10751332238527543	0.0006561811727157872	0.0191195248309306	1993.2158045547503	0.054344812967796696
1058246	7.3663	1.738428401496373e-11	0.11934534089586353	0.008465663693245057	0.10166960409324548	0.000267340890752696	0.03507627593029606	1987.9940609955847	0.04802137688687138
1370447	4.6893	0.03681726248359009	0.06779085260281631	0.03502314643006669	0.08466475927106948	0.0018633148331121977	0.06692547336519666	1486.1830396120272	0.08720425823040312
711349	12.837	7.280807605931919e-26	1.900419149195048e-11	1.4114587393181762e-11	1.3164536074415118e-09	1.2971164293814067e-08	0.2329999954	298.5413728429269	2.5300718898922608e-08
232458	9.8373	1.3730401684540495e-21	0.1052160794289914	0.0009886877040584776	0.08291382139644103	2.590101810393944e-05	0.07180918360533939	1799.972226301709	0.03817663011230382
530442	6.8373	9.106348122076127e-17	0.11251000250280263	0.004357689637015619	0.09379219050679508	0.00013908799734790482	0.051752500102636816	1912.336432983485	0.043340464903762935
1740641	3.2337	0.218314346165124	0.006299533976326023	0.00348622729155336	0.009027260358365027	0.0003096276459454095	0.16640754836126878	429.7383321901209	0.2234282492897747
523805	5.7048	0.022208517648087005	0.09437722014067647	0.039935625690215054	0.10351975557825456	0.0017881228087896508	0.02750966246013229	1764.770788879853	0.0821462967582471
1407935	4.9982	0.20030845144184167	0.010378757678874698	0.005794262225264648	0.014900467895318544	0.0004031849830912436	0.16034029886630144	511.677050632295	0.2085672886397268
1393725	5.4988	0.03865412486590857	0.0829923029795687	0.03646083210165688	0.09271998154693156	0.0016798104690240213	0.045715626609431535	1596.1047660227175	0.09366799635595413
647688	5.8077	0.0010334576784450126	0.11174429591994403	0.04374123818345205	0.1176348641125095	0.0017351558206314425	0.003312831794034265	2030.3247587182211	0.06597250847682043
1331546	3.7627	0.2391532262353499	0.006074723196106829	0.0036061049637874454	0.009107598575673951	0.00029208868609233103	0.1615749450277693	427.21867717114304	0.24427396031092954
1015670	0.027799	0.4780788134996184	0.0003620410166811443	0.0001545963906435239	0.0005340341870791138	1.1824800456766422e-05	0.1207005208790036	304.59727502563203	0.4783499410922377
1540185	6.1308	0.04909137181913268	0.05986575691318701	0.032705436107342306	0.07903569981384614	0.002057735743675633	0.07773069898798887	1384.514285789437	0.0958635661830936
289821	2.8077	0.18901431973677266	0.008134676282598147	0.004261320604288341	0.011317147062352323	0.00029133538019520365	0.1685422562779999	460.400070678864	0.19540605598299488
1697056	6.8373	1.4055132117718755e-19	0.11812695739688425	0.0035452029691012727	0.09640763765267417	0.00010746801251635992	0.046129688521300886	1977.4796036719024	0.0445692899652632
1679472	12.117	1.0574798206117235e-20	0.001135531307518824	1.916267896303001e-05	0.0020856177320689147	1.6308151296921922e-06	0.23023839193127296	336.58002576496506	0.0006596012975123
1110822	2.7189	0.2296089164141337	0.004320763492139538	0.0025996144921337475	0.0066068754415359535	0.0001821644094588944	0.1682086661154162	392.6126858618765	0.23321618547816725
1351563	12.734000000000005	7.34683134967586e-23	5.040842782909218e-07	4.2380365856158814e-08	3.5971409314715227e-06	1.782053972775942e-07	0.2329965381769356	298.7548910598544	1.1591619696791951e-06
1493967	4.3804	0.04367718250367894	0.049090347184679015	0.03420558060471589	0.07122919386389494	0.002153568970043895	0.093826073124444	1293.928160226762	0.08694596300037236
1624828	5.4988	0.0009980153865254864	0.09962698454031743	0.05640386044556856	0.11837760168233942	0.0023451557534252296	0.004709546701833865	1993.7072756026607	0.06851157814469708
1819428	3.7627	0.21588467056674687	0.004247691090834936	0.0021465853251654166	0.0058236418509977185	0.00014303655297250205	0.17244907015911648	385.93257431636073	0.2190958266701145
1417683	5.8219	0.00011159771749782042	0.1109643398678906	0.049205288930364535	0.1176695010751734	0.0019335958651706003	0.0014655096547319185	2025.4138843588848	0.06566216785174682
727984	10.675	1.1204192099472536e-20	0.0003431214933902658	1.15544748357879e-05	0.0009578106040544194	1.8999489608945976e-06	0.2318784280460955	314.47607257904525	0.0002707091277528054
1272986	5.9107	0.0012094028438834005	0.09822555674640247	0.057274611406838	0.11964840394376465	0.002599187450228289	0.00398905770759124	1989.284550407291	0.07022098615844648
1449000	8.41	4.14255839731518e-18	0.0449946804736359	0.0002523462976436442	0.04225012779215137	6.40810003178204e-06	0.1592876769327442	1094.1826459089675	0.017490305544480642
909559	2.616	0.20031646865532687	0.005211213348919584	0.0027049740113383788	0.00748280467335508	0.00022317633882116192	0.17341040282671086	410.271808460404	0.2044297814659912
261210	8.1012	1.56168393657659e-15	0.09116332423319372	0.0007426021016676992	0.07295906338301306	2.629697487860458e-05	0.09281297538663036	1639.0513514047755	0.033179799309047305
1808780	6.5426	0.0006289834591021692	0.1184344103586097	0.02875198794785548	0.11510147758109925	0.00103893120301747	0.010741901245110786	2057.936468668044	0.0596396404152354
283933	3.1308	0.2728935666137796	0.006026460846987021	0.0028064689807542945	0.00829902182470974	0.00023729588377872408	0.15474955370229326	410.08229551548897	0.2775004019243598
1736320	8.6018	1.3027514364057638e-22	0.07969723408366122	0.00035432409727457527	0.06612124920184287	9.231604817492728e-06	0.10923940778644206	1531.2415919655866	0.029291798340883263
488338	3.8515	0.04981508524864799	0.04389089846491645	0.031594282891431145	0.06506944420306357	0.0017145949350882285	0.10251292088179298	1217.119286462274	0.08923039811987521
587887	2.513	0.18909096234436604	0.008623480715249555	0.00469971700109118	0.01227522184394755	0.0003357483061191056	0.1672296928521377	477.9306580343376	0.19597382428062127
1341697	6.0278	2.7985871647243774e-08	0.12297233293586984	0.02436552506297744	0.11770356945624638	0.0008384105784544629	0.006968028298006428	2090.306595690875	0.0581452323092601
951835	0.73436	0.28186904798220763	0.0009421956136442511	0.0005138735172272961	0.0015316797194479142	5.246496135337827e-05	0.1647981352331674	320.4259385472648	0.2826754331882324
986208	1.3663	0.3928092955979607	0.0005764923810432093	0.0002826109667127168	0.000856182705775448	2.1273093409633714e-05	0.14002086460058902	309.4973759276625	0.39325588502692577
1841902	1.0716	0.1934777429324968	0.010547838745656693	0.005105831123014485	0.01386313848999048	0.00031750183309967766	0.16318430225169714	501.0551784517229	0.20124405797291736
148884	0.8656399999999999	0.4979729113050907	6.188297334711752e-05	2.7257803652992895e-05	9.69411883689546e-05	2.746751334858521e-06	0.11623444869497393	301.1341638259029	0.4981587436399358
1279988	7.6752	1.0572653081061063e-09	0.12759656681168302	0.012698334716941637	0.11100083877536757	0.0003998198781849612	0.017055401835367866	2095.6539657671615	0.05320513878183436
298744	10.572000000000001	1.6617633252969755e-20	0.010172158493555955	7.848295682424292e-05	0.011552842975145193	2.2124652554419363e-06	0.21455209217256774	518.6679255278971	0.004383409927864926
944043	6.2337	7.487527549143582e-14	0.12869920641980068	0.020587667539811158	0.1142834081325656	0.0006280271148791397	0.008259637697748293	2100.432168093817	0.056895049200976974
1166421	4.984	0.03746937620727665	0.0660944855841666	0.04036604179488743	0.08710828402173673	0.0021626398420418564	0.062252492564599964	1489.9357858563503	0.09019497238956196
526720	10.263000000000002	1.7071339295414944e-16	0.0009956077098104523	2.490301009800571e-05	0.002279697076761971	2.5722477337510564e-06	0.23018794191497355	335.6555970448244	0.0006740966037294
53503	2.41	0.2178312407252178	0.0031433166707544678	0.0018167191206575524	0.004869617016893729	0.00013083180912040895	0.1739461226867571	364.75383246843637	0.2204604759701859
1189155	11.499	1.7267950149581127e-21	2.0384967229433136e-05	1.2403607214448928e-06	0.00010219624362897396	7.601557298036139e-07	0.2328949941089833	300.2707933571022	2.645872549731578e-05
1389854	4.0716	0.09980707202257556	0.01975671653684206	0.01378838919823499	0.0314199162233907	0.0010400535070323816	0.15569424760883166	756.0642061633879	0.11779016154466593
312123	5.3959	0.13214675401051584	0.023304972581986053	0.011927532341640677	0.034366567188749066	0.0010139613496682944	0.14353508913600066	762.0268780619399	0.15099696771329382
1822871	2.9248	0.11294534575465325	0.04158245840716111	0.0274623983562023	0.05372263461981349	0.0012346210835263796	0.10428569527614052	1028.5112145230182	0.1460421666682749
1641411	3.6456	0.09745584574659374	0.034952962877184614	0.021594814512411523	0.05063009830928397	0.0013612231482081204	0.12068212207350767	992.621688125148	0.1265943158309263
97389	6.8515	1.4899568629045122e-12	0.09637413716670076	0.0018637274797244203	0.0778219879042363	5.870276333759972e-05	0.0825560591346012	1703.822930957904	0.035704399004079006
306371	9.8515	2.3666218927642797e-20	0.01400067469647852	0.00011055403547589175	0.0149433521512375	2.7116290930369696e-06	0.20845246207665552	586.5173498900757	0.005833248606220912
880390	1.8952	0.2096279139000569	0.005156230245398484	0.0027457746975127176	0.007507351955763218	0.0001739860575528869	0.17132082573546115	409.6611725324738	0.2136101780655101
686115	3.4396	0.12241509864523895	0.015197783647886803	0.00934208759914696	0.0229725546294215	0.0007506637802062603	0.16461034947747372	639.645547799429	0.13561007150540336
1627027	9.0136	1.319510529970798e-19	0.1216386809955679	0.0035144337508071014	0.0964753073883911	0.00010115776229011568	0.043054122065496386	1990.9162941568304	0.04530568320308311
1183638	0.8656399999999999	0.4538659137413112	0.0008296459097856622	0.0003599278244848206	0.0011476344052569825	1.8752190830048252e-05	0.12526802536003984	312.7531307819026	0.4544489942740569
64317	4.1604	0.16307990447962878	0.01694037956537997	0.010251892669297588	0.0269268806566008	0.0008453915971028963	0.14984318859320436	650.3080949615903	0.1777905397219926
166472	7.8811	1.7560051186016182e-15	0.057542550387951766	0.0008623573351269598	0.05016967324541289	2.2318248934088368e-05	0.1409781800339671	1249.6785414636313	0.02186627614939257
