	rInmm	CH4	CO2	CO	H2O	H2	O2	T	f_Bilger
509650	3.6875	0.02012408306946035	0.019147050401989416	0.00639438236551805	0.025403825108573967	0.00017591663970801163	0.18538771705212065	752.2899708460887	0.0318164879475455
1417275	9.9822	5.56578285370541e-23	2.8730395460321074e-08	8.772002864524659e-09	4.157620343931464e-07	2.1994697665474802e-07	0.2329995851822481	299.6931968332504	5.122294160427624e-07
727816	8.3207	8.123712444962817e-20	0.1161079002738895	0.0033954162375424628	0.09129378733423528	7.884756915818354e-05	0.0527668979095051	1893.6063888280835	0.04299509936313072
1412806	6.4816	1.2896994958092379e-17	0.13741781531560182	0.008891936246169399	0.12048402694404885	0.00025484173391980704	0.006224113698856029	2229.4469653115634	0.055176368396400416
497509	1.7029	0.3035896733367335	1.8301361645482764e-19	1.285935960835081e-19	1.3003308629746462e-18	5.554852914398492e-17	0.16227564832053498	300.46748379673517	0.3035868278502568
430212	5.6296	3.392748232058157e-11	0.1367527074556023	0.009337918531921344	0.12017888385999513	0.0002768976812965243	0.0065407188410031465	2230.4300583794397	0.05518681454977229
531475	8.7467	5.253414604053188e-20	0.07600267893419049	0.0015896389818993017	0.06302127094651326	2.9262294111970037e-05	0.1134746854449485	1465.854429445752	0.02843091545139273
1045150	7.497000000000001	5.4752147052175744e-18	0.1375671982699405	0.007966679392636383	0.11724832934034762	0.00021450739824135882	0.009086068387140015	2209.7566433365932	0.05427024103890263
209517	12.144	0.0	4.927122483563071e-35	6.949130351806178e-33	1.9999470685388627e-30	1.473369719669373e-20	0.2329999954	299.3229798237508	2.375924085946205e-13
753913	6.8792	1.0259953021263759e-17	0.13757604955021155	0.008767782974667841	0.12024936351393845	0.0002490785359179807	0.006345401546328431	2222.543751510304	0.05512072903609505
191968	0.8792399999999999	0.6455785217088282	0.0	2.6219799909989625e-39	2.1421778485705483e-37	1.5859866017895894e-31	0.08295996538560595	299.71774497435916	0.6454886129866634
353687	1.82	0.4807220016582406	9.686856102815116e-18	8.242370302401985e-18	8.033482063598676e-17	2.6577861699744895e-15	0.12095672732053545	300.025750442753	0.4807303293192936
162345	4.7171	3.661807161230937e-05	0.11649460074384367	0.01837554904938205	0.10716466276779554	0.00044306642385880644	0.025435508713647557	2006.7182652580884	0.05213480579341955
