	rInmm	CH4	CO2	CO	H2O	H2	O2	T	f_Bilger
102835	4.4515	0.1523098342765923	0.029822547163271318	0.01711574320584744	0.04007043620486432	0.0011768169436626528	0.12459651073497795	817.490755778521	0.17638182397885646
517641	16.76	1.3280326680750993e-27	2.54796417233638e-11	9.132023261209165e-13	1.312332741502525e-10	3.411946502737958e-10	0.2329999954	298.1937954133068	4.3676997423977394e-10
714104	12.628	1.8281903471764986e-09	0.005509399977694882	3.295382139461533e-05	0.006663745191534129	1.5219401335172815e-06	0.22266195858115226	426.53658848632926	0.002455534473642339
628671	1.2314	0.2188907532386455	0.009809109756359841	0.005254417824715956	0.01365289842351245	0.0003758317395502561	0.1579340532002768	486.23510662202483	0.2266041413265041
1376369	10.863	1.3785250829194233e-11	0.05128176261603748	0.00016675569907366014	0.04039400152567976	1.3691210865972791e-06	0.1554375578050475	1106.1604902724853	0.018390460763467453
37700	5.4952	0.14264312710926946	0.03833488623049197	0.020266742752824755	0.05055536827567944	0.0013141537953491767	0.10829561949598523	944.4612791311522	0.1721656378688053
1084607	11.275	8.416658864999331e-10	0.002639533353625883	2.1513910442052927e-05	0.0037910083371497077	1.8066823185679104e-06	0.2275010305505384	366.2431690350029	0.0013085699580787304
425111	8.2752	0.12178399908102455	0.05066094016635159	0.02663949613796559	0.06615237909697741	0.0016893395607290279	0.0842430369497312	1125.130239866427	0.160878569515257
567433	0.2018	0.2454928827759545	0.007419759419744165	0.003730083991730544	0.010158912466940027	0.0002513867888010395	0.15784313931666055	436.44366873322616	0.2511338453721721
1689346	15.113	5.605391682738592e-21	1.6741984902646618e-06	2.2705658058670083e-08	3.4884334997997926e-06	2.929847537668991e-08	0.2329953686032699	297.816439439875	1.1538460930548938e-06
1392113	10.450999999999999	1.4218744270506776e-15	0.0779771482833063	0.00012586753255716256	0.05623209404130244	9.196326037808037e-07	0.11915479037660764	1406.0914228024328	0.026964535174701588
69871	3.0988	0.1747961790985477	0.023634002270176674	0.01600157786536203	0.033278208493791	0.0009943348558704964	0.1313886424568962	728.946706253694	0.1950486186655757
1125179	17.995999999999995	3.607769258348727e-23	2.7473256753572244e-16	9.815861205694887e-18	1.074506707361754e-15	6.946981017583643e-13	0.2330000103	296.4458684137225	-3.603457284316641e-09
863862	0.42188000000000003	0.2504869735452334	0.013512599621231604	0.00772511618973826	0.01796603628388665	0.0004797201845770519	0.14136378835198735	536.3876607397058	0.26118656970543963
1721206	15.01	1.5340544727826202e-21	9.05381667732971e-07	1.6993138489812405e-08	2.2663283010712023e-06	5.004724504971053e-08	0.2329972258757376	297.8478619066701	7.537304084244757e-07
1155216	15.422	2.7865350315269423e-15	1.0312481017889107e-07	3.1234956245699456e-09	1.800962564930754e-07	4.890339063569616e-09	0.2329997706854537	296.2166703744689	6.443757271880428e-08
725389	4.1284	0.13668892793475187	0.03207903757392753	0.0179265287306421	0.041779981609401926	0.0010789822111738152	0.1237131917194284	860.4462884711098	0.16171480845435232
212341	2.3781	0.1459008884740482	0.020941415344111484	0.013725036003857502	0.03188812332966553	0.001046761985005506	0.14361437999839824	722.0905281474478	0.16445385378621585
895864	7.437299999999999	2.422759051410052e-05	0.0911731810681484	0.02191021770126533	0.10350248794059437	0.0006325235490477241	0.04483950854860685	1807.6222260338745	0.048208012209609616
83556	7.1426	2.1456514152825343e-08	0.11938564046467452	0.01852683888768572	0.11535233804969408	0.0006611153648487401	0.01492701311143519	2042.1660562183483	0.05499001331452178
1189056	6.9367	0.13396206946467998	0.03551802290816376	0.02082934381905017	0.048099591025004065	0.0015018235830752552	0.11436686120997325	928.1810782169507	0.16283543660151278
1789045	5.9959	0.1569406738922456	0.034805278275329386	0.01856929096471496	0.04450676497088185	0.0011781872592657287	0.1146305604666779	882.913612511325	0.18310666771696094
1051546	4.9804	0.2479999310178885	0.007910128404858446	0.004700197739408837	0.011456317663547157	0.0003454023599785185	0.1549405532856967	455.18994384365817	0.2545913348322825
1253466	5.3923	0.038375111335652363	0.07252214097923163	0.049270211660534066	0.09679102543685307	0.002909299138759876	0.040305500237540544	1553.2965643753905	0.10146577760375756
879846	12.01	1.4869618460036712e-15	0.002353301175607604	1.8706950436413854e-05	0.0033095209314003265	1.3326899223436244e-06	0.2281759853268912	358.72139948128745	0.001147468742577149
1559314	11.186000000000002	0.00040800982510830034	0.012501866058519969	0.0003287991751982802	0.013221135833094708	4.360582700661277e-05	0.2109424943090025	555.1637279566148	0.0057462698207956815
778184	12.525	1.354441494732404e-13	0.004226511237452919	3.0110080672831328e-05	0.005303895141401603	1.401741966548275e-06	0.22489996332081616	399.166430066552	0.0019249488974464831
756110	0.7307599999999999	0.2768601107905132	0.003986115690668013	0.0020845912209991936	0.005644362550250954	0.00016061645678863988	0.1583671510769498	377.1131215965919	0.28004428029519085
1577754	2.3923	0.28010499542074396	0.0058452029802075756	0.0036925929427368883	0.008676363235155264	0.000300205235632102	0.15250711512370682	418.55863572396964	0.2851450364935913
199993	11.481	8.192911821981438e-15	0.05010185382334889	0.00018818651905779443	0.04041885571735972	1.5652033093502868e-06	0.1565430369940619	1110.0709622566076	0.01813172787341709
85835	13.657	9.894701489047432e-19	8.448599125051776e-05	1.4425685446602431e-06	0.0002030663022095413	4.402938679079233e-07	0.23275001295222805	301.388089245047	6.022100503930887e-05
1906877	8.481099999999998	5.9739990920228166e-09	0.1120005408504037	0.013577048495878595	0.1038760904338607	0.000440068761942106	0.0338731368713246	1934.3460160211816	0.049255961242097294
979543	2.79	0.21882348508730048	0.010461477043177186	0.006440704735770045	0.015359470416209088	0.0005318930938681137	0.15472659103431566	508.7896467246602	0.2278463193291169
906082	17.893	3.926973851694437e-32	5.389013948585071e-17	1.5743162693470203e-17	2.8968719869023808e-15	2.5564748291889487e-12	0.2330000103	297.43856246513974	-2.8444221529662972e-09
852928	8.5982	3.4411682897285925e-08	0.04918251498924677	0.00013524402108206399	0.03931161195554945	5.4034052461966704e-06	0.1585375085314641	1090.2250600626705	0.017661483015489154
665103	14.892999999999999	1.6752440875845314e-20	2.6619109892900878e-05	3.585515409328645e-07	5.050279381163143e-05	1.5751642213430625e-07	0.2329330563651747	299.19053898829463	1.6195546596625963e-05
1301836	7.437299999999999	3.528426283789786e-08	0.09887482153597696	0.006447748721864582	0.0953605030537454	0.00023669668450288907	0.05828100805767271	1846.2191510750104	0.0421020636118678
1701672	4.8775	0.10750059808232516	0.05343211045812095	0.03406531863872909	0.07218254924707508	0.002131512797966884	0.07429119767349418	1202.1099043861152	0.15231554604224445
522131	8.3781	2.0961734265737616e-05	0.12037163426086404	0.03945877363307649	0.11322481957905499	0.0013167277864804625	0.003710814785175648	2003.8750564740867	0.06217798844506589
832518	8.3923	7.3456922758091985e-09	0.08815220296662556	0.006554399858976681	0.07786150249856892	0.00015663401677580227	0.0839137098160599	1632.9062431338461	0.036003818021498615
567165	4.6574	0.10085127318044916	0.053985964510173685	0.03304753850895252	0.0686504231264874	0.0017143822356138524	0.07888427732531669	1179.3271212478212	0.1437185044412449
749426	6.6278	0.07344052976232886	0.04692407131361456	0.02190829400803216	0.06307543091012215	0.0011409662178358427	0.10470773036574092	1165.9059995066375	0.10778595535049168
913956	17.687	2.73755172767514e-31	4.973843317089771e-16	1.2344955625721598e-16	2.199510519935216e-14	6.633115482600207e-12	0.2330000103	297.4161345343568	-2.6754848395306246e-09
372773	4.7604	0.23480142501562146	0.01130860462737385	0.006068055984822763	0.01481474966687806	0.0003926336219812916	0.15103284520005522	496.24440861117483	0.2435815801137627
1013764	13.349	6.121089667189428e-19	6.287371585145523e-06	1.5690829111877333e-07	2.0247250582526244e-05	1.4340618179794405e-07	0.2329769392808742	296.9596065928696	5.751080303165144e-06
1298117	0.51068	0.2064661093536816	0.009604202719857116	0.0065762300557855365	0.015257010128849925	0.0005115149977438921	0.158786106878856	508.1355549516791	0.2151463809636723
1127407	3.3048	0.3161179388191205	0.004113697121273211	0.002646303563473314	0.006525724094231543	0.00024837469016444186	0.14817430135109394	384.9486155180314	0.3198461157996694
1500858	6.1129999999999995	0.09394413579467792	0.049723711733503005	0.03054489068755082	0.06533227753155542	0.0017611475412682293	0.08925902602570872	1160.7185190662005	0.1339949818593457
318351	4.4515	0.16102142833879118	0.02001640892239593	0.012963545100718978	0.030410394280622675	0.0010283067434812988	0.14204434925524834	697.1995243662448	0.1788338454849064
661348	6.1129999999999995	0.009117819242471441	0.10543017836073952	0.04130358470565919	0.1175610739426931	0.001997024692441259	0.009214529828011854	1951.212680614869	0.0738925640663932
854669	6.2018	0.1608800958859309	0.03358566098922415	0.017877718796740133	0.04591482501078256	0.001403495960974203	0.1135369888249276	881.9889602321158	0.1876897151427218
1116943	17.79	3.0256818938508804e-27	4.449187003143021e-16	7.44722465619367e-18	9.72935451283681e-16	8.296474123529102e-13	0.2330000252	296.47224005250763	-4.497417209331632e-09
808830	5.3923	0.13916321487908484	0.03153091593294997	0.018440830368938756	0.044121622628940683	0.0014004200449356887	0.12121458257593533	873.3356141822026	0.16539430563592328
1745874	13.349	1.9318009731868726e-14	0.00018737176667702225	2.517675579522868e-06	0.000334101157142862	6.839915513477953e-07	0.23255112594339114	303.73909119101296	0.00010792360508712852
1456109	6.2018	0.0332064282983384	0.08264009818620288	0.046656021376584436	0.10202675314015056	0.002611585278618041	0.031215409090654643	1656.2967537406073	0.09615524502240258
1643199	17.378	9.194579297380528e-27	3.744686633920192e-10	1.1489471307414515e-11	1.8127500169879366e-09	2.810773311034642e-10	0.23299999874382546	298.07344639120333	5.857694081589741e-12
1759829	13.025	1.0690598272061556e-13	0.0005116101567513622	5.312818357156951e-06	0.0007670052670817592	1.0068035011993394e-06	0.2319090862872185	312.03075107594736	0.0002609488958966981
177970	2.1864	0.2499128220571473	0.007578990276860031	0.004557656446414707	0.011212603883667696	0.00033307628048332214	0.15533211615692166	444.620675346144	0.2562473227828208
1772150	2.4952	0.10237266194526708	0.05431217005629354	0.031529331953558615	0.0686100067320241	0.0017291013853982387	0.07958019538833623	1189.6556161071926	0.1450395371823232
84351	11.069	3.9891690792912384e-08	0.016822885706351383	0.00027520151550631356	0.020667057771214203	1.6439597501447323e-05	0.20147036143773747	679.5885037525259	0.0075322907620734595
1186665	12.717	1.1052509996574963e-11	0.021184691967160232	0.00020556132419559148	0.01898009866748989	5.425993097913855e-06	0.19885200564706504	681.6959873118558	0.008119846032117625
1194178	12.422	1.1204687163165066e-07	0.0019763700730554656	0.00014955140109878054	0.002668800476841955	7.479583245987712e-06	0.2289307206043859	346.4699871425382	0.0009977865081080698
53744	2.1864	0.1685538577486307	0.02288407285971937	0.015282204038008741	0.032628810789121124	0.0009715438128808304	0.1347021200960381	726.9763265048465	0.18815887758787414
1716706	4.7745	0.1448094907430294	0.04077253993554531	0.021039281613657437	0.05174352638741395	0.0013823575882805294	0.10403990615133593	971.1582414069662	0.17568801784084606
141766	19.334	1.969923886181312e-34	3.698514479673543e-20	7.371289428281993e-21	1.259268878906482e-18	5.037713300223434e-14	0.23300001047304306	298.41759370029445	-4.156526764971254e-09
1146847	8.686999999999998	0.0011215295008293194	0.09909513129074596	0.04674548111230459	0.1159779216524773	0.0017077540458564342	0.012814670342069873	1950.8189053101607	0.06425544950254489
1321249	11.481	1.559202201036454e-14	0.05424062588840777	0.00017541997785201102	0.042884816867404786	1.5032042109476085e-06	0.15059314529566034	1141.995710991549	0.01953600853455014
1101465	12.923	1.355437970523435e-13	2.2804440541377318e-05	5.597057281244659e-07	5.689332838449069e-05	2.2425770797337275e-07	0.23293069771044675	297.20837921053453	1.6905499851125702e-05
1661000	11.907	2.5643477353982714e-11	0.009869687888628456	0.00012597505192046802	0.012159610898621541	5.500345623885209e-06	0.21445622733238812	527.3794059283422	0.0044187949938596415
488727	2.8929	0.14285221262805836	0.02319842002460768	0.01371632090306602	0.033176597849366274	0.0010047401816886759	0.14092236395894014	743.8832604384481	0.16223795023791754
981974	17.480999999999998	3.1856688245136837e-31	5.684633367887347e-16	1.1336194165916608e-16	1.9516556539236146e-14	5.7872801622651365e-12	0.2330000103	297.02792461977083	-3.7176321127668127e-09
14845	8.3781	7.9747362208443e-12	0.09572972987242548	0.005752845900704742	0.0903866385457592	0.00020961523651494908	0.06595079381545302	1789.5310009356226	0.04016007581818649
868953	4.3627	0.15332678699513286	0.033063064381723094	0.01870389961782567	0.04258942810489577	0.0011471487031753534	0.1175814823503979	859.7703053595984	0.1793814288751982
1255989	6.3048	0.03620283552581923	0.07217218275222195	0.04482856464598222	0.09629872649703994	0.002652948198279536	0.04503756634295973	1569.0610218653278	0.09670715441083484
1259958	7.774499999999998	4.2587443078520385e-07	0.11687861478999716	0.0358789832824838	0.11835550143600927	0.0013115175556387931	0.003592807711688701	2042.2434867624809	0.061551789270548524
1341484	2.9071	0.2149823851206672	0.00783399875660985	0.004774478662701935	0.011574807760637164	0.00036376445220449887	0.16269501844915216	461.724813169782	0.2215998513782057
776085	14.995999999999999	1.2471738682459151e-23	6.306721472617229e-07	1.5597494127404114e-08	2.106667120976897e-06	3.7766110786619134e-08	0.23299761007970976	298.05717205186795	6.386535465372721e-07
1314308	4.4656	0.07911723136436961	0.06162969979682027	0.0388626025909286	0.07981742704266975	0.002301727832792453	0.06326708381837437	1319.8577253349827	0.1297621344050073
397655	13.76	9.308629870366967e-22	4.980081893392337e-05	7.876710173978033e-07	0.0001103075586282049	2.646374350926421e-07	0.23286098392208576	299.7754521581745	3.3524702217742416e-05
1298754	14.392000000000001	2.8984465959888345e-12	0.00036048060448938925	7.381011353525479e-06	0.00043581055228545984	5.142047454544435e-07	0.23231407593110204	304.5053719027709	0.00016437782752929346
1213368	5.2893	0.08263607817023476	0.05042365065710189	0.02971861921300104	0.06870124819192658	0.002056768143160392	0.08884836303381312	1201.7180881866286	0.12427526559417044
528110	3.01	0.2433783932051571	0.012657809151463294	0.0074211420323660815	0.017916144806023396	0.0005458728113501069	0.144555803667855	531.0095902239457	0.25372295330697553
745553	9.9225	3.432852417899974e-10	0.04281539038826912	0.0007647256153451465	0.04314163665450906	1.3159238648222016e-05	0.15977060638320775	1097.8001323855985	0.017444333238472675
1467640	9.9367	1.0242741010224064e-11	0.017568158535842614	0.00013221571159254152	0.0166374330280156	3.554131425904103e-06	0.204079533019742	633.1586614396252	0.006873583470597597
1623275	5.1722	0.11514605202217006	0.04676342025100105	0.027114849318717604	0.0623134807105042	0.0017724331010936399	0.09209891585221013	1103.2099806806011	0.15296129784139414
1062386	10.04	4.767498840045876e-09	0.04129828752936336	0.0005826476645812492	0.038293486919848116	1.2189746979691224e-05	0.16520089679152036	1024.3074319808863	0.016140005661587083
1335812	5.7012	0.030947931097650167	0.0753504003543476	0.04651351049562449	0.09591610119938772	0.0025065786721736893	0.04262981039724848	1596.8709547418093	0.09255507629068813
404233	2.5839999999999996	0.20287578399474146	0.012730407055389656	0.007354444592087219	0.01815249208824856	0.0005252264063808042	0.15379855606209974	539.6238100182936	0.2132732390606329
1042409	13.554	6.283236646749477e-20	1.6419067075744831e-06	5.280975077021834e-08	6.599442172342998e-06	9.047843148945052e-08	0.2329928749354345	296.59071306595456	1.863323390022184e-06
150909	9.613600000000002	4.495369676581777e-17	0.053231935619533474	0.00021712781690782444	0.0503943650683604	5.867060226038554e-06	0.14547546080767235	1233.0193053429975	0.020747186488819375
611712	12.422	1.5868432206493476e-07	0.053893082656918924	0.0006295443274704862	0.04835477048044128	7.568617350037219e-06	0.14615771048724824	1218.3235627829902	0.02063316445135304
1286383	4.4515	0.27934402409802706	0.006616816324654015	0.0038843948900118015	0.009924519964902578	0.0003776376561153114	0.15075955512214442	430.7151266437568	0.2850522536742452
270254	16.143	9.52112845430049e-24	2.261802024275329e-09	1.0332684814609521e-10	1.3365799212896135e-08	2.838139012415177e-09	0.23299997488773397	298.12243274109574	1.0223123820217057e-08
343809	6.5107	0.0007172361776650058	0.11266371030011366	0.04497916478308873	0.11631607991483535	0.0017376337043652251	0.0037465810655971173	1999.499797910677	0.06573188843181138
1758140	0.113	0.2519033103257262	0.006487737041452731	0.0039632458055768325	0.009682066262142935	0.0003063228309701499	0.1574909688495269	434.63511019250564	0.2574012184816193
1806475	0.40771999999999997	0.3120821675863573	0.005656210458723643	0.003375228743888829	0.008248840721275514	0.00023606958113638862	0.1458124795285232	410.7193162400538	0.31675014478965363
1650127	5.2752	0.11699527264889327	0.044483864300504335	0.02722612354020128	0.05749132201151611	0.0017407717844105026	0.09751209722567594	1045.806670570232	0.15335182301456948
62818	8.3923	1.6273892061556825e-13	0.12745400589513484	0.016138201422402597	0.11037476445391642	0.00048612053585359456	0.015014909421815716	2050.2346264968132	0.0543338291695672
1618774	12.834000000000001	1.0508940247072642e-12	0.02250511182587244	0.00026898019939653166	0.023496361289873962	5.17675240063147e-06	0.1940447644841892	753.0447122202996	0.009271072208857345
53412	3.5248	0.13362992026206005	0.036033007396067664	0.02341257915443097	0.04807740487738375	0.0013069946918500927	0.11200270040565184	928.218804392937	0.16339077760979434
1240608	6.9367	2.2519443248803305e-12	0.1166114495250973	0.01684830022062603	0.11385226814346135	0.0005954740004443622	0.019045151262459068	2015.7602124452926	0.05360098830130389
1226378	11.392000000000001	9.029711321507867e-13	0.07656774489286611	0.00028857359405418505	0.0625255429385176	4.453003118733671e-06	0.11470563393219227	1465.549386851969	0.028014820412668482
